x, y, th, stamp, 
[6.692581981135242, -3.1954980062754967, 0.0011924873770797965, 614686000000.0]
[6.711504200768866, -3.167693176906801, 0.0012580534813912022, 614720000000.0]
[6.733440897239801, -3.1421980219237295, 0.0012861340269821311, 614754000000.0]
[6.7581099703476255, -3.119341481800831, 0.0012651202180961464, 614788000000.0]
[6.778986799494605, -3.103795296657228, 0.001724114317864046, 614822000000.0]
[6.803284094128022, -3.0886423078234673, 0.0024286478163378596, 614856000000.0]
[6.829861825241461, -3.074010075314059, 0.003251247624706417, 614890000000.0]
[6.857984524665025, -3.0599522658773277, 0.004110063641184439, 614924000000.0]
[6.8872409683049876, -3.0462840807246985, 0.004972786729060274, 614958000000.0]
[6.917316437711155, -3.032872680922076, 0.005810881371215668, 614992000000.0]
[6.947963505749557, -3.019592171765731, 0.006594743974389677, 615026000000.0]
[6.979010857623253, -3.00627975555868, 0.007298790590047165, 615060000000.0]
[7.0102977817536685, -2.9929703767794416, 0.00792083668627412, 615094000000.0]
[7.041606169681173, -2.979627114792331, 0.008432032305139402, 615128000000.0]
[7.072874862329782, -2.966266672778597, 0.008807540026248445, 615162000000.0]
[7.104150022172381, -2.952924814442607, 0.009059965042476373, 615196000000.0]
[7.135426534715623, -2.93958752289362, 0.009199711805910765, 615230000000.0]
[7.1666970703034245, -2.9262396556281076, 0.00921874858546193, 615264000000.0]
[7.197967082009669, -2.9128937831979442, 0.00911396605486712, 615298000000.0]
[7.229238264284877, -2.899553476899472, 0.008889891611773686, 615332000000.0]
[7.260507202953324, -2.8862113445477973, 0.008546882550722603, 615366000000.0]
[7.291773822544787, -2.8728665808136964, 0.00808307723287905, 615400000000.0]
[7.323039762358573, -2.8595231563821155, 0.007498845882832587, 615434000000.0]
[7.354305029814717, -2.8461814724790546, 0.006794772574838114, 615468000000.0]
[7.385568355816754, -2.8328384900024646, 0.0059906256818842195, 615502000000.0]
[7.416831279704508, -2.819494176616928, 0.005179988048879923, 615536000000.0]
[7.448094398888799, -2.8061492615036783, 0.004407079193335719, 615570000000.0]
[7.479357559802422, -2.7928034551342025, 0.0036717494348022335, 615604000000.0]
[7.510621177860385, -2.779457782812302, 0.002973864201124149, 615638000000.0]
[7.541884873487561, -2.7661113211350146, 0.0023133391527639774, 615672000000.0]
[7.573148873371928, -2.7527645390363245, 0.00169008159757965, 615706000000.0]
[7.604413133071803, -2.7394174787650285, 0.0011039850823390328, 615740000000.0]
[7.635677480142395, -2.72606971325837, 0.000554950636952871, 615774000000.0]
[7.6669420830284905, -2.7127215175423873, 4.2869158281432204e-05, 615808000000.0]
[7.698206980527916, -2.6993731046841862, -0.0004323845368424507, 615842000000.0]
[7.7294720065013935, -2.6860241072421633, -0.000870936491438044, 615876000000.0]
[7.760737273597114, -2.672674664879531, -0.0012729151130970117, 615910000000.0]
[7.792002842006724, -2.659325018683926, -0.0016384552248937456, 615944000000.0]
