e, e_dot, e_int, stamp, 
3.0675575116824656, -2.661622556341654e-08, 0.2085939106217558, 346052000000, 
3.0675575201194873, 1.8400853825400475e-07, 0.20859391075145825, 346086000000, 
3.0664672440116716, -0.010688898733274603, 0.2085691982517755, 346120000000, 
3.0566512362959575, -0.04276743803647512, 0.41664397868602926, 346222000000, 
3.0376034572988386, -0.09432610036873518, 0.6229290917572398, 346324000000, 
3.0164507757316787, -0.13137405413162984, 0.6195279719142003, 346426000000, 
2.9953098585132873, -0.13821437511618065, 0.6153567582249786, 346528000000, 
2.981222540602744, -0.13814344471962803, 0.5096023799080369, 346596000000, 
2.9601016069078847, -0.1380781390871707, 0.5064092603413551, 346698000000, 
2.938992687059553, -0.13800605733068982, 0.6038615447507724, 346800000000, 
2.9178915758226243, -0.13794127805640669, 0.5995550391457242, 346902000000, 
2.8967957955524795, -0.13789833825841055, 0.5952502439735566, 347004000000, 
2.875710179863529, -0.13784769921272907, 0.590947033484227, 347106000000, 
2.854637247270129, -0.13777303360245208, 0.5866457391426572, 347208000000, 
2.8335871108302473, -0.13765708834405846, 0.5823475485815456, 347310000000, 
2.812544236523495, -0.13755885864913134, 0.5780522644344231, 347412000000, 
2.7915027881994026, -0.13753046611387162, 0.5737591212176137, 347514000000, 
2.7774781769110626, -0.13751099757059596, 0.4749530947592577, 347582000000, 
2.75644358573973, -0.13748858857464877, 0.47177405788151106, 347684000000, 
2.7354158759307623, -0.13745849993562184, 0.5623149594235456, 347786000000, 
2.714363916264614, -0.13751525972260129, 0.5580231896995872, 347888000000, 
2.6932645818217953, -0.13774932715348695, 0.5537270174331677, 347990000000, 
2.6721482033039767, -0.13795984627659252, 0.5494248156945463, 348092000000, 
2.6510149288495057, -0.1380707613473515, 0.5451170845503188, 348194000000, 
2.629755409010333, -0.13853854344328018, 0.5407984607991393, 348296000000, 
2.6083695785149796, -0.13936388998211144, 0.5364615143134875, 348398000000, 
2.586946015704586, -0.1398999781233568, 0.532104828219633, 348500000000, 
2.565459750713889, -0.14022819542840081, 0.5277327234554748, 348602000000, 
2.543934110554674, -0.14056178153565957, 0.523351111634174, 348704000000, 
2.529449856084136, -0.14134647668307798, 0.4328678106499863, 348772000000, 
2.5075376388878197, -0.14260980033373624, 0.429585557646509, 348874000000, 
2.485471655646582, -0.1437196092730529, 0.5115272222420605, 348976000000, 
2.463336266301321, -0.1444489300212376, 0.507031498136829, 349078000000, 
2.4411582960183673, -0.1448149007457993, 0.5025177028217063, 349180000000, 
2.4188262705133172, -0.14545750257517565, 0.4979858166326443, 349282000000, 
2.396457650579934, -0.1460805406484742, 0.49343807076359003, 349384000000, 
2.3741269494057025, -0.14607621276998292, 0.48887993919392875, 349486000000, 
2.3519113117649995, -0.14557627063704168, 0.48432972199904323, 349588000000, 
2.329928954775932, -0.14443789094696272, 0.479805770684371, 349690000000, 
