e, e_dot, e_int, stamp, 
-0.04217144511718285, 0.12019144206153197, -0.012237139738086846, 353260000000, 
-0.035139363212233654, 0.08893184169886616, -0.007715012201778287, 353328000000, 
-0.23577910985730233, -0.621214456822369, -0.017741762030580734, 353430000000, 
-0.2576453329760837, -0.7271436920387258, -0.035942338811102134, 353532000000, 
-0.28203694806151924, -0.15116940589613373, -0.05273137458085355, 353634000000, 
-0.3056281209270528, -0.15680649657179446, -0.057481107333596584, 353736000000, 
-0.3149177948335584, -0.12263295335062735, -0.05114636228325406, 353804000000, 
-0.27360388707304617, 0.08947515327043747, -0.050668488827240586, 353906000000, 
-0.39844394820249285, -0.27296128551939364, -0.06711366284741861, 354008000000, 
-0.3963599664212243, -0.4011636580005821, -0.07265173051537989, 354110000000, 
-0.3930927222959757, 0.017487666361167175, -0.0807769713105391, 354212000000, 
-0.40575740092152035, -0.03071057026240544, -0.08127428609543297, 354314000000, 
-0.489257151780103, -0.3142628414513964, -0.08759129469983672, 354416000000, 
-0.4650514951757234, -0.19377154985033684, -0.09248449125565956, 354518000000, 
-0.4647690653758034, 0.0800264261578417, -0.09649728443855081, 354620000000, 
-0.45871745020377697, 0.030587753457384573, -0.07868382060946721, 354688000000, 
-0.4568367665048374, 0.03581080541496489, -0.078218319318117, 354790000000, 
-0.45182322469412384, 0.02253014872435663, -0.09298166601538618, 354892000000, 
-0.4311616167407064, 0.08390571818343462, -0.09110786933989738, 354994000000, 
-0.4263155535212886, 0.0833584025256054, -0.08903242685701607, 355096000000, 
-0.421407006662438, 0.031877810713295394, -0.08696412403086143, 355198000000, 
-0.4182505304690505, 0.0315139253233068, -0.07173847513699069, 355266000000, 
-0.38928092675132087, 0.1101448300908854, -0.06963984628669252, 355368000000, 
-0.382998996569782, 0.11520109117408006, -0.08095607085773042, 355470000000, 
-0.377458999230587, 0.038633750067757704, -0.0781822467335149, 355572000000, 
-0.3705657887964766, 0.04063139795197832, -0.07690961735258549, 355674000000, 
-0.37089432974952574, 0.02145316823876232, -0.07608650000880807, 355776000000, 
-0.3167551107059787, 0.17585188918463365, -0.0719586355891347, 355878000000, 
-0.30892825087079956, 0.2025035257474712, -0.06776728301018867, 355980000000, 
-0.30134064033501806, 0.05037408617961001, -0.06303763213000214, 356082000000, 
-0.2937948767085814, 0.04945547111836001, -0.06147633621817913, 356184000000, 
-0.29017554935526446, 0.04240115900788258, -0.05016762709593562, 356252000000, 
-0.2274735821705427, 0.2226501902441084, -0.04598182713328201, 356354000000, 
-0.22708047605238546, 0.2061930500094085, -0.050641613315317094, 356456000000, 
-0.21898472791258872, 0.027741353784163342, -0.04580063745721514, 356558000000, 
-0.2118648611021854, 0.049724231863398936, -0.044739244424566844, 356660000000, 
-0.21635237579490108, 0.008602457900940006, -0.044009733607057906, 356762000000, 
