e, $\dot{e}$, $\int e$, stamp, 
-1.039072728018147, -2.9044609854455488e-08, -0.07065694350842104, 6324000000, 
-1.0411773151513555, -0.020634041817136666, -0.07070464755059157, 6358000000, 
-1.0455872778896325, -0.06386813599495454, -0.07085231261067373, 6392000000, 
-1.058313158181969, -0.0848227728992399, -0.1425768580554407, 6494000000, 
-1.0354946613322573, 0.07026753262166974, -0.17789905551955199, 6562000000, 
-0.9590623957351667, 0.3616340224563987, -0.17299597886413226, 6664000000, 
-0.8756322234085534, 0.5224262677245227, -0.19517287107236644, 6766000000, 
-0.7887466558796348, 0.5565873851487972, -0.17839400670158811, 6868000000, 
-0.6991769647560853, 0.5766511720668893, -0.16072179739501058, 6970000000, 
-0.6160947765884268, 0.5642218277490456, -0.14307325101124196, 7072000000, 
-0.4486386581431887, 0.818752635989858, -0.11994590716516364, 7174000000, 
-0.3725729652061589, 0.7958229130139475, -0.09773683519576865, 7276000000, 
-0.3032320669964257, 0.47518493838811454, -0.07646217094351257, 7378000000, 
-0.24104824020022342, 0.42981936276449506, -0.062346022523390936, 7480000000, 
-0.19596518168467902, 0.42421050512914665, -0.041947244369941926, 7548000000, 
-0.15319461379068233, 0.3607684825729192, -0.033445122021616466, 7650000000, 
-0.1131141629187078, 0.2707549632874877, -0.031434629170796695, 7752000000, 
-0.0844564644970216, 0.22463447481588475, -0.023852036402035995, 7854000000, 
-0.06343562717773343, 0.1623481560162561, -0.01774842531235547, 7956000000, 
-0.0471616747461332, 0.12187839787872028, -0.013263656116620398, 8058000000, 
0.06876124344836798, 0.4320159170787628, -0.0028448519763339076, 8160000000, 
0.08253013671031839, 0.4238294492040902, 0.007080819968053615, 8262000000, 
0.0942182701152432, 0.08319289760416737, 0.01669465621862721, 8364000000, 
0.10135427212641446, 0.07317691641072449, 0.015759151807278642, 8432000000, 
0.1175419969938778, 0.08788146367392231, 0.017743157223347007, 8534000000, 
0.11817412742629685, 0.05496684738523658, 0.022920786965168055, 8636000000, 
0.11816599768356273, 0.002039217940146842, 0.024063984303054137, 8738000000, 
0.11404998383550469, -0.013477593433961314, 0.023826527408284767, 8840000000, 
0.1988873387194241, 0.26379523214333783, 0.029315025776217418, 8942000000, 
0.1940218804304079, 0.2613460673036054, 0.03447322580300289, 9044000000, 
0.18936169114452106, -0.03112956723824523, 0.039594421900016004, 9146000000, 
0.18650501024286603, -0.029232714504475146, 0.032293686303008384, 9214000000, 
0.17508577761356037, -0.04199165302111696, 0.03746476857206443, 9350000000, 
0.16681844060504147, -0.06851447707437121, 0.035931827535379816, 9418000000, 
0.15349558849306755, -0.08406489419853681, 0.028072655713661264, 9520000000, 
0.14102858472590452, -0.08428057476842143, 0.031371297740032916, 9622000000, 
0.21205854472322727, 0.19138220990248278, 0.03444762482006955, 9724000000, 
0.20323318905916743, 0.20328302069693763, 0.03782978165856434, 9826000000, 
0.1956369700495051, -0.05366527671151041, 0.04154315186056918, 9928000000, 
0.1895609060408403, -0.04468066345858538, 0.04001331243016687, 10030000000, 
0.17873253136935352, -0.05524326366062604, 0.03834726770725952, 10132000000, 
0.1664086558510789, -0.07566094833255364, 0.03635974234176654, 10234000000, 
0.1578104561756426, -0.08242214062558519, 0.028500593125777584, 10302000000, 
0.22549011851755774, 0.1237334877231435, 0.03738022767701099, 10438000000, 
0.21685552208475523, 0.13766388994651582, 0.0476123836777178, 10540000000, 
0.2117547145995058, -0.05322159366234205, 0.03706568679476973, 10608000000, 
0.20622633286183678, -0.04307056524687308, 0.03597407227427887, 10710000000, 
0.19446593424398806, -0.046891113402142325, 0.04858746054862289, 10846000000, 
0.18676242548527267, -0.06658680425313605, 0.03994691909619463, 10914000000, 
0.17552942841797226, -0.07447143857965195, 0.031549607995009867, 11016000000, 
0.2535096155420278, 0.21812807208089904, 0.04187449992227854, 11118000000, 
0.24564506649398776, 0.22913607214384155, 0.045878519510871164, 11220000000, 
0.24011687835619977, -0.04376711498636604, 0.05027046610667064, 11322000000, 
0.23627776110258747, -0.030612109122223185, 0.04909870000478869, 11424000000, 
0.23285038806260383, -0.029346983050940394, 0.04019055155954549, 11492000000, 
0.22105650936982046, -0.05534293546653211, 0.039110463983650666, 11594000000, 
0.30321271137262684, 0.1628211529716386, 0.06006482229853405, 11730000000, 
0.2961553400832946, 0.1782999353358579, 0.06508701515884219, 11832000000, 
0.29219933399110065, -0.04245549159353973, 0.05052215184199792, 11900000000, 
0.28780170030301333, -0.03376353864829482, 0.049648861214719814, 12002000000, 
0.2843209858980158, -0.025746235598316514, 0.05877389737306482, 12104000000, 
0.36978790152639585, 0.2679287621679167, 0.06404991996546489, 12206000000, 
0.3667260242053443, 0.24928524073603056, 0.046277849327215605, 12240000000, 
0.36043481455499515, -0.06085766810025616, 0.037296257169749, 12308000000, 
0.35325545313072615, -0.05430122843069509, 0.06122358987382705, 12410000000, 
0.34784167076418715, -0.04115406467584315, 0.07218417181459376, 12512000000, 
0.34349053012712805, -0.03902122000695312, 0.05919330039458234, 12580000000, 
0.4215565540518762, 0.23378860447437744, 0.0630636961134475, 12682000000, 
0.4078415266691362, 0.21029737432028808, 0.07975642553767354, 12784000000, 
0.39632280976290923, -0.082463216630611, 0.08334902055290666, 12886000000, 
0.3869039624500652, -0.0684234124806242, 0.08099264432398351, 12988000000, 
0.3729509084433582, -0.0763787624821929, 0.0786200822846306, 13090000000, 
0.43989926858150463, 0.2825800202631132, 0.06798606790357925, 13158000000, 
0.4212326711758885, 0.26717628366537083, 0.06993136139804257, 13260000000, 
0.4045919396960347, -0.11538342773029393, 0.08606922380283308, 13362000000, 
0.38965537183578114, -0.10319378869316122, 0.08265263882412388, 13464000000, 
0.3719077212279944, -0.10681117146418385, 0.0792985422276671, 13566000000, 
0.41215796360657286, 0.07353788160389453, 0.07981303185358368, 13668000000, 
0.38977774364761064, 0.05839876607717719, 0.07982135313678809, 13770000000, 
0.369102581881942, -0.1407038618451989, 0.07963060366125653, 13872000000, 
0.3510492228073572, -0.12656379359559958, 0.07547520928690986, 13974000000, 
0.3388757960932556, -0.11867156583574257, 0.06001156404434477, 14042000000, 
0.35967722887266884, 0.008304878131571464, 0.059477460707152624, 14144000000, 
0.3351617667981399, -0.012137350637632882, 0.07029260583995636, 14246000000, 
0.31319072198793974, -0.1519166891657814, 0.06854602080079489, 14348000000, 
0.29369302722325896, -0.13551875678065672, 0.06405909508863501, 14450000000, 
0.27262098048060857, -0.13258085459912147, 0.05980632161904289, 14552000000, 
0.2834320417836067, -0.033532632155726334, 0.05778273136514824, 14654000000, 
0.26091067118920996, -0.03826898461241374, 0.05555353115483291, 14756000000, 
0.24028830500875253, -0.14099260383939272, 0.0533549092227467, 14858000000, 
0.22170047918111413, -0.12813788237939816, 0.049157162965777206, 14960000000, 
0.2027317488980631, -0.12273384349898504, 0.04520099624997922, 15062000000, 
0.2111544372024965, -0.03446418947260666, 0.04321989323915381, 15164000000, 
0.19796139048341166, -0.03714667246468585, 0.034671362673091705, 15232000000, 
0.18044739763058093, -0.12190706840345744, 0.03340858276793438, 15334000000, 
