e, $\dot{e}$, $\int e$, stamp, 
1.9094765425339537, -8.46715290473791e-09, 0.12984440620773918, 6324000000, 
1.9082746667253156, -0.011783656653722096, 0.129817163669834, 6358000000, 
1.9059240405537772, -0.034828450786044476, 0.1297366389957624, 6392000000, 
1.8928913136690413, -0.06563596535735722, 0.25872141428298207, 6494000000, 
1.8809863543166105, -0.10094825461889545, 0.32185543015056767, 6562000000, 
1.8591318834116815, -0.12977748344305623, 0.3192038745791822, 6664000000, 
1.8366322794746683, -0.14494795699981114, 0.3792190351698012, 6766000000, 
1.8145856215827112, -0.1455760190489224, 0.3747037853438961, 6868000000, 
1.793326808891955, -0.14152114569514182, 0.3702290402765547, 6970000000, 
1.773168147360162, -0.1353512229495074, 0.36591347929276824, 7072000000, 
1.7543133285784045, -0.12749503370441326, 0.3618149633684754, 7174000000, 
1.7369081831982491, -0.11849661490821177, 0.35797849682130345, 7276000000, 
1.7209711136554957, -0.10896148667617252, 0.3544290985293861, 7378000000, 
1.7064891345391686, -0.09940865574862916, 0.3511770533347181, 7480000000, 
1.6976756290728654, -0.09053018730647684, 0.29042436637849334, 7548000000, 
1.6857005152667284, -0.08233781701173808, 0.2884256991364632, 7650000000, 
1.6749050449977072, -0.0744136734482294, 0.3439631208749364, 7752000000, 
1.6650048570369023, -0.06763287003211148, 0.3417415083764909, 7854000000, 
1.6559682004766967, -0.06188511281375988, 0.33971971097076875, 7956000000, 
1.6476210789318588, -0.056809732369422994, 0.33786440127829104, 8058000000, 
1.6398842675215415, -0.05256187240246798, 0.33615620119124656, 8160000000, 
1.6326827705434832, -0.04881800126920138, 0.33457279195578804, 8262000000, 
1.6259581993084813, -0.045510026840066, 0.3330997161413984, 8364000000, 
1.621716518989304, -0.04276827357440518, 0.2765535910343386, 8432000000, 
1.61571491433279, -0.040405637696993325, 0.27559207918239925, 8534000000, 
1.6102968879046993, -0.037319055832041315, 0.3296455258434219, 8636000000, 
1.6049339574388868, -0.03523188527419358, 0.3285043116579936, 8738000000, 
1.5996352210947724, -0.0348420483984538, 0.32741089251780836, 8840000000, 
1.59438406146422, -0.034476784230937335, 0.3263288203198558, 8942000000, 
1.5891455525397917, -0.03427996259797608, 0.32525520878671726, 9044000000, 
1.5839171691073686, -0.03420553057794571, 0.3241863812515738, 9146000000, 
1.580437704812215, -0.034142417892659004, 0.26936502416603125, 9214000000, 
1.5734777736693109, -0.0341148522872828, 0.3221726200360448, 9350000000, 
1.569889363741862, -0.034648899504415805, 0.32121872927119044, 9418000000, 
1.564374364778286, -0.03561311717238333, 0.2667720184574026, 9520000000, 
1.5586968607481473, -0.036576807169002516, 0.3191213200702441, 9622000000, 
1.5528662431952185, -0.037608240467540736, 0.3179637478730723, 9724000000, 
1.5469082944661514, -0.03852472641175122, 0.31677605509184714, 9826000000, 
1.540851945828448, -0.039262409695328467, 0.3155626008773076, 9928000000, 
1.5347306281773432, -0.03979629506146481, 0.31432937905609204, 10030000000, 
1.528546593442475, -0.04021356988880091, 0.31308078338648204, 10132000000, 
1.5221552483625194, -0.0410960124667445, 0.3118094079587989, 10234000000, 
1.5177912108492797, -0.04227908937848048, 0.2588812729837422, 10302000000, 
1.5088406183716714, -0.04333006741197951, 0.309317521275676, 10438000000, 
1.5019521554468171, -0.04444904340869436, 0.3592676627836429, 10540000000, 
1.4972910559532915, -0.04535984367693704, 0.2554580836870675, 10608000000, 
1.4902192210842278, -0.04595909839657584, 0.2544028711741124, 10710000000, 
1.4806533348355533, -0.04655637109663261, 0.35447431320859707, 10846000000, 
1.4757260399557204, -0.04759920590279484, 0.3023687045195341, 10914000000, 
1.4681675137839414, -0.048854472194537056, 0.25072432368592884, 11016000000, 
1.4604112780530496, -0.05004824151199602, 0.2994927285619043, 11118000000, 
1.4524706660774909, -0.05129688792957687, 0.2979113631381848, 11220000000, 
1.4443710032816903, -0.05241919859921332, 0.2962932004240317, 11322000000, 
1.4361378104252234, -0.05337534526884804, 0.2946426046253394, 11424000000, 
1.4305868711949896, -0.05411634543077642, 0.24429542214444117, 11492000000, 
1.4220307663611549, -0.05517161333067112, 0.24302947538561082, 11594000000, 
1.410202160735178, -0.05695280736378231, 0.3381837039977782, 11730000000, 
1.4010324982558868, -0.05895789770841125, 0.3358390570779427, 11832000000, 
