x [m], y [m], $\theta$ [rad], stamp, 
-1.6726338745469478, -0.9180942662193255, -1.1910272013811187, 9044000000, 
-1.6641883767100472, -0.9388574645361796, -1.1776697453891813, 9146000000, 
-1.6584052200621473, -0.9526383712452653, -1.1689045389833816, 9214000000, 
-1.646461035089805, -0.9800248191993642, -1.1454182029591486, 9350000000, 
-1.6401999035455166, -0.9935810246715986, -1.1312357007838545, 9418000000, 
-1.6304517241837968, -1.0137443346937667, -1.1091993785186274, 9520000000, 
-1.620274725831786, -1.0336969384783854, -1.0882471740725024, 9622000000, 
-1.6096811346454754, -1.0534344709047663, -1.067621844454082, 9724000000, 
-1.5986973985759432, -1.072963244622986, -1.0487721184704255, 9826000000, 
-1.58735355554941, -1.0922871142633463, -1.0310709172074282, 9928000000, 
-1.5756824086219328, -1.111416307608297, -1.0147155174947569, 10030000000, 
-1.5636917372705958, -1.1303348372146382, -0.9934135079966592, 10132000000, 
-1.5512565912531988, -1.1489618142106484, -0.9707864558025084, 10234000000, 
-1.5427325032315893, -1.1612208853803265, -0.9553943982641404, 10302000000, 
-1.5251500192550684, -1.1853640384705955, -0.9267815763473098, 10438000000, 
-1.511518982007851, -1.2031414329117065, -0.9062911874958393, 10540000000, 
-1.5022352333754247, -1.2148405760278713, -0.8931696619419772, 10608000000, 
-1.4880362268369796, -1.2321726577196113, -0.8753410333644785, 10710000000, 
-1.4686162077532237, -1.2548616372571246, -0.8465682486614782, 10846000000, 
-1.4586320604007146, -1.265961915378381, -0.8303183835671094, 10914000000, 
-1.4433277984487964, -1.2823123453947185, -0.8061544559034541, 11016000000, 
-1.4276393129804383, -1.2982963262196754, -0.7828317700064686, 11118000000, 
-1.4115849280696584, -1.3139129289438285, -0.759956637243434, 11220000000, 
-1.3951893792689618, -1.329175485837438, -0.7388942235356195, 11322000000, 
-1.378478197410146, -1.3440951639773675, -0.718808978091827, 11424000000, 
-1.3671753354026306, -1.3538538625342458, -0.7040458475231097, 11492000000, 
-1.3498937022001898, -1.3680823861727305, -0.674872594392047, 11594000000, 
-1.3262501435885772, -1.3863059289007265, -0.638487672779762, 11730000000, 
-1.3080951136666767, -1.3994093215960373, -0.6116845604334129, 11832000000, 
-1.2958014606865011, -1.4078760548114313, -0.5940650107258953, 11900000000, 
-1.277087762598128, -1.4201713723788476, -0.5682528874981068, 12002000000, 
-1.2580701706980935, -1.43199018219784, -0.5419438320803489, 12104000000, 
-1.2386962961417858, -1.4431827619893465, -0.5071252616245512, 12206000000, 
-1.2321566938366908, -1.4467719590105919, -0.4961230790460306, 12240000000, 
-1.2189584592421672, -1.4537263918726417, -0.4736564342880254, 12308000000, 
-1.1988832566547047, -1.4636173858381687, -0.441284438102679, 12410000000, 
-1.1784988751909558, -1.4728559271359964, -0.40931390979135673, 12512000000, 
-1.164751610441142, -1.4786471355980326, -0.3863399656279303, 12580000000, 
-1.1438613150572072, -1.4866215852242626, -0.3443067895014044, 12682000000, 
-1.1226628839958204, -1.4937464938774911, -0.30365427750552254, 12784000000, 
-1.1011950190411994, -1.5000228699472389, -0.26424447321350353, 12886000000, 
-1.079496531011784, -1.5054554728471266, -0.225717928871525, 12988000000, 
-1.0576146764124545, -1.5100156532753735, -0.18123270808560382, 13090000000, 
-1.0429672478712582, -1.5124662244945914, -0.14962526430336606, 13158000000, 
-1.0207926233110993, -1.5153023252200157, -0.10411359869106712, 13260000000, 
-0.9985118940167471, -1.5171451820851007, -0.060046806160514325, 13362000000, 
-0.9761902487035885, -1.5180135408256155, -0.01693218118014308, 13464000000, 
-0.9538472643579048, -1.5179044992219972, 0.029943357356441134, 13566000000, 
-0.9315290130894595, -1.516699577765992, 0.07745329463936232, 13668000000, 
-0.9092895726941701, -1.514450318770056, 0.1236959527878453, 13770000000, 
-0.8871873219807934, -1.5112000468348412, 0.16837402695694495, 13872000000, 
-0.8652264710518381, -1.5069868895673288, 0.2107521342539776, 13974000000, 
-0.850693151326019, -1.5036704165464012, 0.23940831296737916, 14042000000, 
-0.8291210364095652, -1.497863271876864, 0.2857238816061055, 14144000000, 
-0.8078245172673093, -1.4911037352955472, 0.32919024905127414, 14246000000, 
-0.786809704072383, -1.483452784608143, 0.3699074527218638, 14348000000, 
-0.7661102127229708, -1.4749744452784417, 0.408027072190089, 14450000000, 
-0.7457542985263871, -1.4657097797221972, 0.44764444688955063, 14552000000, 
-0.7257859161188557, -1.4556375773759063, 0.4860566313162717, 14654000000, 
-0.7061979300764869, -1.444826576642441, 0.5221482143465277, 14756000000, 
-0.6869944913288104, -1.4333391364898043, 0.5559409634210459, 14858000000, 
-0.6681726280952154, -1.4212299243908006, 0.5873513911583766, 14960000000, 
-0.6497326778872418, -1.4085469677786735, 0.618835965917295, 15062000000, 
-0.6316982123275593, -1.395286727464741, 0.6487600449498042, 15164000000, 
-0.6198918987251076, -1.3861568579442456, 0.6680067365108482, 15232000000, 
-0.6024933451802202, -1.3720628431938477, 0.6942555611288368, 15334000000, 
-0.5854538727819113, -1.3575312678941518, 0.7184210274356937, 15436000000, 
-0.5687537929150225, -1.3426060442540422, 0.741033991082513, 15538000000, 
-0.5524095896120642, -1.3272936891692375, 0.7644917530008551, 15640000000, 
-0.5364051236615279, -1.3116189483027942, 0.785271960254596, 15742000000, 
-0.5207151881335811, -1.2956252762835465, 0.8043794748333124, 15844000000, 
-0.5053219270920174, -1.279344415177268, 0.8226297059744898, 15946000000, 
-0.49020294775905804, -1.2628014274731771, 0.838033729721262, 16048000000, 
-0.4753294515970693, -1.2460335175633468, 0.8520547954076724, 16150000000, 
-0.46068803554543974, -1.2290632600183802, 0.8664919679820776, 16252000000, 
-0.4462948953513293, -1.2118801954934546, 0.8801754642126358, 16354000000, 
-0.43682598310791004, -1.2003192300667471, 0.8889478223768424, 16422000000, 
-0.4227988978427293, -1.1828318960573858, 0.9007394291637718, 16524000000, 
-0.40896967556461955, -1.165185167658796, 0.9114917274010776, 16626000000, 
-0.3953202084710193, -1.147396410706084, 0.9211560271353906, 16728000000, 
-0.38184095025559517, -1.129479654815168, 0.9313781773264794, 16830000000, 
