e, $\dot{e}$, $\int e$, stamp, 
0.24629374685947925, 1.3089121072410165e-07, 0.016747974319803505, 86099067000000, 
0.2462937379972403, -1.5941526965592863e-08, 0.016747974421546567, 86099101000000, 
0.24709523045233883, 0.007857682282937121, 0.016766141547005325, 86099135000000, 
0.2550292315866014, 0.03378587744953646, 0.03392829173497352, 86099237000000, 
0.2665307774835468, 0.06351485957911104, 0.05226855628752911, 86099339000000, 
0.24622328201420896, -0.028777612981674663, 0.052209263793736284, 86099441000000, 
0.23152026481296284, -0.11441344009994762, 0.05061065405312886, 86099543000000, 
0.21574054507103835, -0.09961678739598238, 0.047156918249078285, 86099645000000, 
0.19670252097678143, -0.11378347658882815, 0.043789506498533214, 86099747000000, 
0.18360288783192047, -0.1264296529789162, 0.033775937386518615, 86099815000000, 
0.14595829106362945, -0.18723544603131523, 0.02982160965943211, 86099917000000, 
0.12655621157709973, -0.1864270465843815, 0.03101598255214017, 86100019000000, 
0.1083467571540675, -0.12291350950837242, 0.02589856566604617, 86100121000000, 
0.09216745730228437, -0.11238154991769726, 0.022240788970274705, 86100223000000, 
0.08144014145552703, -0.08793011666189697, 0.019172896202007763, 86100325000000, 
0.06671318218581002, -0.08318390560939333, 0.016341813104166256, 86100427000000, 
0.057465139828821954, -0.07834967851864404, 0.01398205551597081, 86100529000000, 
0.04990850402145064, -0.05491724890313523, 0.011837904170453616, 86100631000000, 
0.0435230430705813, -0.045562407706668806, 0.010260974710618063, 86100733000000, 
0.0813404516658065, 0.10271878315148976, 0.011884495915533012, 86100835000000, 
0.07982379455526045, 0.11615170891962788, 0.0115989463931934, 86100903000000, 
0.078993880554179, -0.010146730937583429, 0.013608960517263936, 86101005000000, 
0.0791757801123687, -0.0021176942578161875, 0.016183554955082953, 86101107000000, 
0.07927108119432624, 0.0009058844449256406, 0.016145970446539426, 86101209000000, 
0.2093831298109361, 0.4255142147012007, 0.025012439395998908, 86101311000000, 
0.21179950763915167, 0.4330994328262269, 0.03403085286782015, 86101413000000, 
0.2158384472628745, 0.021095808666465335, 0.04331743376048143, 86101515000000, 
0.22129030182833676, 0.031015667284918568, 0.044127121457664675, 86101617000000, 
0.20448285923881038, -0.03710976478452325, 0.043629589366441464, 86101719000000, 
0.4277418331313476, 1.039480451795031, 0.04836584967124803, 86101787000000, 
0.4143898653852869, 1.050772853244265, 0.05930815827280854, 86101889000000, 
0.4083328358419873, -0.06342809571686371, 0.08503158833638627, 86101991000000, 
0.40329923552517055, -0.03624388843175271, 0.08336949169916623, 86102093000000, 
0.5702751517549194, 0.529223254617425, 0.09396969117230124, 86102195000000, 
0.5171527637269149, 0.3720703536004717, 0.10136944626847631, 86102297000000, 
0.4714562952965822, -0.32293743940633074, 0.1060041263329323, 86102399000000, 
0.4368432670925393, -0.26244933540645615, 0.09693075817589046, 86102501000000, 
0.4081401303457084, -0.25381612197480136, 0.07459824925497369, 86102569000000, 
0.34037945696066974, -0.36214175982119284, 0.06717056174927198, 86102671000000, 
0.3285631764111816, -0.26005540501479346, 0.07324162793279405, 86102773000000, 
0.2809816915722134, -0.19411034440672, 0.06459485409619639, 86102875000000, 
0.23536726164768318, -0.30456181295260926, 0.05745402481491331, 86102977000000, 
0.19859844198704568, -0.2692263058338815, 0.04861642287407207, 86103079000000, 
0.16340194301006594, -0.23518077986149424, 0.04062099997184604, 86103181000000, 
0.13084770062954032, -0.22140765149511557, 0.03351366982261233, 86103283000000, 
0.11180064261859224, -0.19975434443446974, 0.023009516221297915, 86103351000000, 
0.05786917308802142, -0.2696145638790619, 0.01702932592571539, 86103453000000, 
0.03772839444789522, -0.24206617049247392, 0.014103078290506601, 86103555000000, 
0.021125252958812624, -0.1200781703568915, 0.007937151793641588, 86103657000000, 
0.00944708778189085, -0.09242257080393586, 0.004644449992824711, 86103759000000, 
0.0029983255939827202, -0.059238324721666354, 0.0022828053107586607, 86103861000000, 
-7.268036571783654e-05, -0.031110353423557804, 0.0008413458446905898, 86103963000000, 
-0.0016596091736329477, -0.015222009044495647, 8.609045171497163e-05, 86104065000000, 
-0.00212805960159157, -0.006716925607430501, -0.00026250374158408004, 86104167000000, 
-0.002137412158989438, -0.0015767296210961578, -0.0003357545862721241, 86104235000000, 
-0.08446580111451407, -0.2690928686000701, -0.005028105462922055, 86104337000000, 
-0.08698434462070903, -0.2772775570644432, -0.01180395393680645, 86104439000000, 
-0.08878497517682549, -0.017057154707090336, -0.014746656851682752, 86104507000000, 
-0.09170710668724702, -0.01837606975358241, -0.015156997500804287, 86104609000000, 
-0.10312117763652706, -0.04685033483562606, -0.01928570164604077, 86104711000000, 
-0.09913413319677478, -0.024271328462509012, -0.01998944439139732, 86104813000000, 
-0.09542061289608039, 0.02516524424982572, -0.02024196281359799, 86104915000000, 
-0.08814444063875326, 0.03591402796739057, -0.01922354469774937, 86105017000000, 
-0.07788236581344066, 0.057314532949803064, -0.01777842451568265, 86105119000000, 
-0.07040920409024576, 0.07016933794151946, -0.013398040597404914, 86105187000000, 
-0.06037179236632584, 0.0694351447997133, -0.011824257195300693, 86105289000000, 
-0.05120661578793051, 0.06275355654351389, -0.012375157632626142, 86105391000000, 
-0.1745647786388438, -0.37317969370103904, -0.019457736701930805, 86105493000000, 
-0.1733560062985826, -0.3991810147406931, -0.027140663249324265, 86105595000000, 
-0.17460595114268962, -0.00013455066616285005, -0.035531818053447885, 86105697000000, 
-0.17712663685061036, -0.012322322065450177, -0.03570602441184801, 86105799000000, 
-0.16044554001067413, 0.04627585337259966, -0.034828112704270234, 86105901000000, 
-0.14407302839021163, 0.10801832830195664, -0.03275187395710173, 86106003000000, 
-0.1309258116446954, 0.11795208084554519, -0.024675181535916264, 86106071000000, 
-0.11555591935378828, 0.11467554708882831, -0.0221314363653594, 86106173000000, 
-0.09987572529957411, 0.10147087040889313, -0.023552307028267928, 86106275000000, 
-0.0866069429188383, 0.0946044981534313, -0.020538623954909643, 86106377000000, 
-0.24181751681336516, -0.46386206377055905, -0.02912441258216087, 86106479000000, 
-0.24275260607107052, -0.5102799449419354, -0.038840040474622625, 86106581000000, 
-0.24632975678940916, -0.014745882274653586, -0.04970119181782144, 86106683000000, 
-0.2530428458572791, -0.03362823459545287, -0.05046451419280759, 86106785000000, 
-0.24895865662161487, -0.0019176640992601274, -0.04240543802520384, 86106853000000, 
-0.2250076286951077, 0.09829186856210294, -0.04119718409986009, 86106955000000, 
-0.33142204649421814, -0.26948820219804986, -0.05476640656314396, 86107057000000, 
-0.3202736967365194, -0.31132701974317545, -0.05961582929095747, 86107159000000, 
-0.31074793322386407, 0.06756246166782374, -0.0654461699989129, 86107261000000, 
-0.3054847058380208, 0.048330035616008536, -0.06368243083429148, 86107363000000, 
-0.2838877543389362, 0.0877783623690453, -0.061208186751255826, 86107465000000, 
-0.33454909371870034, -0.09498165974078286, -0.06282666566490469, 86107567000000, 
-0.31471414608102943, -0.1007398422944223, -0.06345426760142928, 86107669000000, 
-0.2965942746825978, 0.12403535632713249, -0.06431831098479826, 86107771000000, 
-0.2859267488435986, 0.11150705933637402, -0.050843326277742795, 86107839000000, 
-0.29618223583683756, 0.018777129951829574, -0.04979318469723859, 86107941000000, 
-0.2688562417539009, 0.05578597088136506, -0.05786563539753491, 86108043000000, 
-0.24436246169440867, 0.16934566713212054, -0.05503926387139, 86108145000000, 
-0.2265190907891963, 0.13835670249903462, -0.05030217000815039, 86108247000000, 
-0.207254713529323, 0.12126715086629303, -0.0461132660888791, 86108349000000, 
-0.18135656593087335, 0.14758995051739526, -0.0418288651769587, 86108451000000, 
-0.1658663239516991, 0.16056702799742173, -0.031420397526674075, 86108519000000, 
-0.14744321910557323, 0.13613878370878185, -0.028031079509328254, 86108621000000, 
-0.13043309002631176, 0.11579488210910893, -0.030174499049683712, 86108723000000, 
-0.11552971873603202, 0.10429248486778175, -0.026751609895018354, 86108825000000, 
-0.10570220184176415, 0.08081989602793337, -0.023913220721079338, 86108927000000, 
-0.09782742977394943, 0.05785061752314572, -0.021696035823918696, 86109029000000, 
-0.09184005401353135, 0.04530113669357127, -0.020085138622788653, 86109131000000, 
-0.0883085837009352, 0.031107340107889642, -0.018902372589212284, 86109233000000, 
-0.08723446631265741, 0.01680603397063016, -0.01515170922820369, 86109301000000, 
-0.0882601564270562, 0.001913352836659753, -0.014948848364970098, 86109403000000, 
-0.09305254850416622, -0.019013340495126835, -0.018261207644583825, 86109505000000, 
-0.10404090944038646, -0.05157108827885707, -0.019404045777269403, 86109607000000, 
-0.11616946385057059, -0.07554547498824955, -0.02130187868206838, 86109709000000, 
