e, $\dot{e}$, $\int e$, stamp, 
2.147012411196036, -1.2591906602377842e-07, 0.1459968444040779, 86099067000000, 
2.147012419357554, 1.4434192403414546e-08, 0.14599684429794743, 86099101000000, 
2.146150664289373, -0.00844849908493319, 0.1459773112164405, 86099135000000, 
2.138397962363768, -0.0337842063076754, 0.2915641007524849, 86099237000000, 
2.123515656787687, -0.07397061275060679, 0.4357483712739762, 86099339000000, 
2.10662796811073, -0.10382351063084405, 0.43306082793382855, 86099441000000, 
2.0894145144635363, -0.11144164158219232, 0.4297299534766128, 86099543000000, 
2.071870996282521, -0.11358487525558432, 0.4262181165622615, 86099645000000, 
2.053966059692547, -0.11584462343460607, 0.422637106789825, 86099747000000, 
2.041809215211938, -0.11810523957806451, 0.34949995536726364, 86099815000000, 
2.02329093920146, -0.12010961676925301, 0.3467470854660035, 86099917000000, 
2.0044698659414535, -0.122024017223805, 0.4127307613841298, 86100019000000, 
1.985382642636901, -0.12388332210640185, 0.4088937544490273, 86100121000000, 
1.9660647775812057, -0.1255068247066922, 0.40500237545885004, 86100223000000, 
1.9465625595097051, -0.12686301675554204, 0.40106467862149114, 86100325000000, 
1.9269495187101269, -0.12782764336953858, 0.3970912261944705, 86100427000000, 
1.907246881223995, -0.12848260877683018, 0.3930916092421802, 86100529000000, 
1.887463973533432, -0.12903772933560423, 0.3890729053957936, 86100631000000, 
1.8676210200992187, -0.1294962781855438, 0.38503856749025184, 86100733000000, 
1.8477314624714685, -0.12984480739203763, 0.3809915190150801, 86100835000000, 
1.8344563235017737, -0.13007276497481185, 0.31448916567743945, 86100903000000, 
1.8145287850818737, -0.13019688521059544, 0.3114806056931232, 86101005000000, 
1.7945920209730868, -0.13027549845976108, 0.3701632448098579, 86101107000000, 
1.7746551093595606, -0.13030612981148051, 0.3660967622481874, 86101209000000, 
1.7546779124632337, -0.13043826310409512, 0.3620269029101199, 86101311000000, 
1.734646515505003, -0.13074703874038424, 0.3579506085382902, 86101413000000, 
1.714579072001835, -0.1310419622921525, 0.3538654379979648, 86101515000000, 
1.6944657554462452, -0.1313096733946334, 0.3497710113208096, 86101617000000, 
1.674354255954233, -0.13145364721438554, 0.34567113767135726, 86101719000000, 
1.6607157003494977, -0.13257951927815437, 0.2850070236658319, 86101787000000, 
1.640079963713798, -0.134292712558179, 0.2819251621343266, 86101889000000, 
1.619220795864262, -0.13560426302364623, 0.33456111927507387, 86101991000000, 
1.5981651969427537, -0.13697636199687654, 0.33030768504341523, 86102093000000, 
1.5769539785888695, -0.13812685384115161, 0.32601511805492017, 86102195000000, 
1.5554369666283732, -0.13963473958947895, 0.32167781766687975, 86102297000000, 
1.533577389347435, -0.14175355961253144, 0.31728584675039806, 86102399000000, 
1.5114867755068615, -0.14362807556049564, 0.3128340769408215, 86102501000000, 
1.4966836006094368, -0.14475613132911902, 0.25736570670961156, 86102569000000, 
1.4744157500087909, -0.14533533642739527, 0.2540132138137551, 86102671000000, 
1.4521333978421225, -0.1455888979323999, 0.30077982689530375, 86102773000000, 
1.4299296507934962, -0.1453794092003094, 0.2962405583078198, 86102875000000, 
1.4078972197459696, -0.1445626735168395, 0.2917172982499479, 86102977000000, 
1.3861912117675226, -0.14293607524827986, 0.2872332295968752, 86103079000000, 
1.3646846757130322, -0.14121746415992611, 0.2827965712914036, 86103181000000, 
1.3434455009144017, -0.13969186553307467, 0.278413854410857, 86103283000000, 
1.3293880907630624, -0.13831794126025965, 0.2287927018187948, 86103351000000, 
1.308513416297877, -0.13712676369998136, 0.22560966378526934, 86103453000000, 
1.2878893118858126, -0.135616924435457, 0.2669537756883791, 86103555000000, 
1.2674960549919179, -0.1340436643985596, 0.2627451172559413, 86103657000000, 
1.2473056624060308, -0.13262630548948293, 0.2585829899912957, 86103759000000, 
1.227290149992404, -0.13139184640363993, 0.25446224698254394, 86103861000000, 
1.2073945065491847, -0.13042861391126184, 0.25037534168843806, 86103963000000, 
1.1876098183192414, -0.12967428651360344, 0.24631602429053642, 86104065000000, 
1.1679325609685816, -0.12896060647255922, 0.2422797082369165, 86104167000000, 
1.154869518344594, -0.12833928525046104, 0.19892334086583696, 86104235000000, 
1.1353582637574573, -0.12779679255920917, 0.1959624194406692, 86104337000000, 
1.1159527211994396, -0.12717907563775982, 0.23162027422450138, 86104439000000, 
1.1030779740452317, -0.1265283114030378, 0.1900820410101206, 86104507000000, 
1.0838640413722862, -0.12590213530803038, 0.1871640350749609, 86104609000000, 
1.064796063208015, -0.12510428378175417, 0.22111818934653624, 86104711000000, 
1.0460021008223028, -0.12373183186269077, 0.21723702996737707, 86104813000000, 
1.0271470329070898, -0.12303604673504949, 0.21338027339174367, 86104915000000, 
1.0082861650319825, -0.1232546921252297, 0.2095376003157735, 86105017000000, 
0.9894207345367373, -0.12328855676585775, 0.20569006740835502, 86105119000000, 
0.9768312123504097, -0.12336507769521772, 0.16855715967541735, 86105187000000, 
0.9579386275555095, -0.12345381723657374, 0.1657041325517505, 86105289000000, 
0.9390478182205259, -0.1234751442153067, 0.19541960075259826, 86105391000000, 
0.9201758087258364, -0.12340790467213443, 0.19156703330612726, 86105493000000, 
0.9013466517136234, -0.12320642649314534, 0.187718778948879, 86105595000000, 
0.8825867797810745, -0.12283996387177093, 0.1838794283349963, 86105697000000, 
0.8639185973045699, -0.12231390329756046, 0.18005393795835017, 86105799000000, 
0.8452669711284985, -0.12196015899534644, 0.1762405196785617, 86105901000000, 
0.8264249184568752, -0.12252836224736839, 0.17242151310851614, 86106003000000, 
