e, e_dot, e_int, stamp, 
3.5941422446274482, -2.056088632684805e-09, 0.718828448995586, 368596000000, 
3.5941422436800345, -4.60677274105592e-09, 0.7188284488913033, 368664000000, 
3.5941422439052646, -2.407278820726333e-09, 0.7188284488141832, 368732000000, 
3.5941422443542073, 2.247242392172666e-09, 0.7188284487959672, 368766000000, 
3.594142244914349, 3.3636145720568797e-09, 0.7188284488782547, 368868000000, 
3.5941259877470415, -5.418869055251463e-05, 0.7188273651343732, 368936000000, 
3.593945107749537, -0.0006571238827065192, 0.7188142226940618, 369004000000, 
3.5931392029349953, -0.0032892827068205697, 0.7187473532287716, 369072000000, 
3.5923168012335314, -0.005427688386685503, 0.7186267407945376, 369106000000, 
3.589634564114504, -0.011682129401637079, 0.7183393712188688, 369174000000, 
3.5860300523063904, -0.020955829757136613, 0.7178654278436284, 369242000000, 
3.5815892773134785, -0.026817622670085584, 0.7171502595822915, 369310000000, 
3.576429603766161, -0.032001495134097446, 0.716269928892402, 369378000000, 
3.567615928542204, -0.0465778292375818, 0.7150423206414563, 369480000000, 
3.561237283718604, -0.05064106682519073, 0.7136855210684646, 369548000000, 
3.5545843816074654, -0.043438489782462085, 0.7122291729245516, 369616000000, 
3.547770290709891, -0.0448899766957093, 0.7109061304023974, 369684000000, 
3.5408597197640006, -0.045748872811549234, 0.7095476261387572, 369752000000, 
3.533912780445411, -0.046191700881600774, 0.7081695193946201, 369820000000, 
3.5235379080955926, -0.05773937222802653, 0.7065540272203336, 369922000000, 
3.5166842070304445, -0.05742857804988807, 0.7049423263714298, 369990000000, 
3.509905075461307, -0.04544277544761943, 0.7033418127058229, 370058000000, 
3.5032337705872703, -0.044834788143914096, 0.7019882035386014, 370126000000, 
3.4966334601839075, -0.044238717591330946, 0.7006514870821656, 370194000000, 
3.490109032087675, -0.04374912833198389, 0.6993317508572569, 370262000000, 
3.483662927152773, -0.043235110103781636, 0.6980270279616237, 370330000000, 
3.477281652335739, -0.04275793250645421, 0.6967369074384124, 370398000000, 
3.4709581832401972, -0.0423491463752527, 0.6954601841819139, 370466000000, 
3.464685660556929, -0.0419866392626996, 0.6941950330755244, 370534000000, 
3.4584664849424867, -0.041638994325701915, 0.6929406885826408, 370602000000, 
3.452305037650557, -0.04126874302124032, 0.6916971455433315, 370670000000, 
3.4461371012307866, -0.04109794570566668, 0.6904605749215887, 370738000000, 
3.43998336857751, -0.04107223024348924, 0.6892283671639235, 370806000000, 
3.433832056964275, -0.041016814221706, 0.6879968351181714, 370874000000, 
3.4276801556187397, -0.04101070986256783, 0.6867663720773683, 370942000000, 
3.424602940043687, -0.03076372306862603, 0.6857410101751134, 370976000000, 
3.4215233065518906, -0.02052283022283034, 0.6849204268142878, 371010000000, 
3.4153510178341375, -0.030839740698498375, 0.6840984842953143, 371078000000, 
3.4060817370601604, -0.05147189830576752, 0.6828637374297458, 371180000000, 
3.3998611286638516, -0.0516329639009531, 0.68141959223721, 371248000000, 
3.396739213120081, -0.031141746466931686, 0.6801788052562727, 371282000000, 
3.3904752091631, -0.031286398335838385, 0.6791383700631355, 371350000000, 
3.3873316872033365, -0.031358419722481067, 0.6783030739657678, 371384000000, 
3.3810248586043743, -0.031501168529085945, 0.6772554503313875, 371452000000, 
3.374689751290757, -0.042139786375264464, 0.6762030864732312, 371520000000, 
3.3683261794963864, -0.042328930359959806, 0.6749360526261012, 371588000000, 
3.3619407067030265, -0.0424968152924358, 0.6736637758326779, 371656000000, 
3.355518334475569, -0.04269281673605777, 0.6723856813783321, 371724000000, 
3.3490655914281033, -0.04291705091641044, 0.6711016421737799, 371792000000, 
3.3425856120541724, -0.04310907473798883, 0.669811302530523, 371860000000, 
3.3360809053351104, -0.043282286976643235, 0.6685154739211591, 371928000000, 
3.329553461468869, -0.0434405019510109, 0.6672146652572102, 371996000000, 
3.3230041844719937, -0.04358906954372207, 0.6659092367517316, 372064000000, 
3.31643508896798, -0.04372790833629736, 0.6645995156605895, 372132000000, 
3.3098504601842156, -0.043845747625927224, 0.6632859822416126, 372200000000, 
3.3032460029171373, -0.04396362016947523, 0.6619687701379554, 372268000000, 
3.2999373523456876, -0.03304369279509315, 0.6608689210298027, 372302000000, 
3.293307916064142, -0.03312695617665155, 0.6597660847551311, 372370000000, 
3.286665046371517, -0.04424101991390206, 0.6586606876520897, 372438000000, 
3.280009980179305, -0.044326452949456176, 0.6573321961743309, 372506000000, 
3.273344059807471, -0.044403288546820775, 0.6560012724238862, 372574000000, 
3.2666678279301813, -0.04447384083041239, 0.6546681245277971, 372642000000, 
3.259982555492285, -0.044538347717285966, 0.6533329628819958, 372710000000, 
3.2532883940869533, -0.04459811281076013, 0.651995918500628, 372778000000, 
3.249938389446205, -0.03348055348693387, 0.6508806226016962, 372812000000, 
3.2432329693681203, -0.033518082396109726, 0.6497639835267519, 372880000000, 
3.236521386961152, -0.04472334161684207, 0.6486461830516984, 372948000000, 
3.2331634736007535, -0.03356498589122273, 0.6475278553286684, 372982000000, 
3.2298043861116876, -0.02239000283154861, 0.6466326164449062, 373016000000, 
3.2230827390911103, -0.03360244836547732, 0.6457367065869034, 373084000000, 
3.216356552749303, -0.044826111207948806, 0.6446162451968067, 373152000000, 
3.2096258696522426, -0.04485623146289234, 0.6432710107661771, 373220000000, 
3.2028929292999107, -0.04487874483130779, 0.6419250234467637, 373288000000, 
3.196156800920998, -0.04489689577081476, 0.6405783733248768, 373356000000, 
3.1927878720745677, -0.03368352408447647, 0.6394558401530318, 373390000000, 
3.1894184826168397, -0.022461061013861656, 0.6385575437074936, 373424000000, 
3.182677906766142, -0.03369988436141854, 0.6376589507638366, 373492000000, 
3.179306940695225, -0.033705139738716326, 0.6367602220052138, 373526000000, 
3.1725639839097988, -0.033713076187811275, 0.6356365887580776, 373594000000, 
3.1691920953418085, -0.03371615117805445, 0.6347375346631221, 373628000000, 
3.1624461707880203, -0.03372604373926169, 0.6336134833359751, 373696000000, 
3.159073107982435, -0.033729957864578886, 0.6327140916074843, 373730000000, 
3.155700306637312, -0.022486213835694418, 0.6318146390271844, 373764000000, 
3.1489539504821327, -0.033730525001007074, 0.6309151576734586, 373832000000, 
3.1455807889788536, -0.03373172552819437, 0.6300156697398867, 373866000000, 
3.1388339686256463, -0.03373327285495442, 0.6288912472057755, 373934000000, 
3.132087083995913, -0.04497901660980149, 0.6277667894400275, 374002000000, 
3.1253401462519754, -0.04497940791223639, 0.6264174132582356, 374070000000, 
3.1152192980511746, -0.05622595314912863, 0.6248431018866042, 374172000000, 
3.1084728693310595, -0.05622425640305314, 0.6232688209089473, 374240000000, 
3.1017273008017074, -0.04497332416489049, 0.6216946312122628, 374308000000, 
3.094982495450259, -0.04496791293600181, 0.6203455110388684, 374376000000, 
3.09161035426757, -0.033723155113791016, 0.619221343367969, 374410000000, 
3.0848666677926464, -0.03371942552537514, 0.618097301167365, 374478000000, 
3.0781238781595706, -0.044954920359998596, 0.6169733933479858, 374546000000, 
3.074752826638341, -0.033712803847684526, 0.6158495581727038, 374580000000, 
3.068011427698375, -0.03370816820398451, 0.6147258754997524, 374648000000, 
3.0646409143452504, -0.033706374310302024, 0.6138270112454645, 374682000000, 
3.0579003585617017, -0.033703563788911595, 0.6127035133736884, 374750000000, 
3.0511614854224525, -0.04493142974265988, 0.611580183888627, 374818000000, 
3.047792373447354, -0.03369328371449173, 0.6104569478287672, 374852000000, 
3.0444235769995793, -0.022459694742910468, 0.6095584957246257, 374886000000, 
3.041055086255521, -0.022457623972777323, 0.6088847357801636, 374920000000, 
3.03768684318755, -0.02245577937343146, 0.6082110337628434, 374954000000, 
3.0309511140546186, -0.03367990733634141, 0.6073128695665126, 375022000000, 
3.024216472545718, -0.04490123547277255, 0.6061902953191926, 375090000000, 
3.017482786377409, -0.044894425590698006, 0.6048433581985164, 375158000000, 
3.010750388743762, -0.0448869460065208, 0.6034966431777926, 375226000000, 
3.0040191552650577, -0.044878770374504974, 0.6021501553590819, 375294000000, 
2.9972889599319332, -0.044871429372762194, 0.6008039002627169, 375362000000, 
2.9905598454024105, -0.04486436620882402, 0.5994578640399602, 375430000000, 
2.98719566549997, -0.03364431477321054, 0.5983362980556209, 375464000000, 
2.9804680672824104, -0.033639260400000204, 0.5972149052123193, 375532000000, 
2.97374152575723, -0.04484713247579967, 0.5960936839026407, 375600000000, 
2.9670159485438443, -0.04484039579522037, 0.594748369438899, 375668000000, 
2.963653488495829, -0.03362679087133724, 0.5936273975197935, 375702000000, 
2.960291287524957, -0.022415536729624524, 0.5927307149709753, 375736000000, 
2.9569293186212846, -0.02241389958181461, 0.592058272976138, 375770000000, 
2.9535675334808364, -0.022412513480401703, 0.5913858759751385, 375804000000, 
2.9502059655467128, -0.022411176915239455, 0.5907135211765889, 375838000000, 
2.9401224597561177, -0.044816912415729014, 0.5895930639189112, 375940000000, 
2.933401177420413, -0.0560159604209994, 0.5882486401815495, 376008000000, 
2.9266806988687892, -0.044805869624428375, 0.586680289069688, 376076000000, 
2.92332074463483, -0.03360144261860931, 0.5855601747282688, 376110000000, 
2.916601381915807, -0.03359772317660751, 0.5844401883612951, 376178000000, 
2.913241944521451, -0.03359600037793046, 0.5835442714048059, 376212000000, 
2.909882631066056, -0.02239583616583681, 0.5826483971668875, 376246000000, 
2.9065234731018554, -0.02239490473198528, 0.5819765365792908, 376280000000, 
2.8998056892751523, -0.03358980596967894, 0.5810807862295375, 376348000000, 
2.8964470435006384, -0.0335880986707234, 0.580185080391843, 376382000000, 
2.893088555887875, -0.022390444624257693, 0.5792894192442444, 376416000000, 
2.8897302197107733, -0.022389412632883854, 0.5786177212732857, 376450000000, 
2.8863720447375236, -0.022388370501171078, 0.5779460546890782, 376484000000, 
2.8830139908983616, -0.02238742937470543, 0.5772744170231106, 376518000000, 
2.8762983069773815, -0.03357912586714029, 0.5763789561742177, 376586000000, 
2.8729406783135936, -0.03357770861589356, 0.5754835317459558, 376620000000, 
2.8695832022164334, -0.022383682536493883, 0.5745881458338272, 376654000000, 
2.8662258227716224, -0.022382851806570514, 0.5739166468867766, 376688000000, 
2.859511371486934, -0.03357276909833118, 0.5730213597649992, 376756000000, 
2.8527974505629237, -0.04476124069566249, 0.5719023096547654, 376824000000, 
2.846084028410589, -0.044757810254483964, 0.5705595233640297, 376892000000, 
2.8393710691523104, -0.044754604702044176, 0.5692168365417215, 376960000000, 
2.829302386166185, -0.05593880748134605, 0.5676504989152723, 377062000000, 
2.822590457578202, -0.055935371913694944, 0.5660842608597799, 377130000000, 
2.819234699345011, -0.03355895607057994, 0.5647418362059599, 377164000000, 
2.8125234632594656, -0.033556647729121224, 0.5636232413455119, 377232000000, 
2.8091679924323727, -0.033555689708794446, 0.56272841033579, 377266000000, 
2.7991021538157344, -0.0447376981457707, 0.5613862406338382, 377368000000, 
2.7957470498481714, -0.04473647528067115, 0.5602678130730853, 377402000000, 
2.7923920373906106, -0.022367054750412525, 0.5591494160703011, 377436000000, 
2.789037137625143, -0.022366374076761748, 0.5584784149909282, 377470000000, 
2.7856823397154074, -0.022365658917344138, 0.5578074343154107, 377504000000, 
2.778973071516005, -0.03354688703046005, 0.556912836590437, 377572000000, 
2.7722641827079726, -0.04472719002478254, 0.555794639595959, 377640000000, 
2.7689098923181565, -0.03354393065949424, 0.5546764764361423, 377674000000, 
2.7655556816754086, -0.0223616701085468, 0.5537819837801025, 377708000000, 
2.7622015763017, -0.022361053388189056, 0.5531111433530176, 377742000000, 
2.758847577910538, -0.022360345882902106, 0.5524403223925097, 377776000000, 
2.755493669191302, -0.022359690367993085, 0.5517695215602358, 377810000000, 
2.75213987518226, -0.022359009094259363, 0.5510987414856067, 377844000000, 
2.7487861653031693, -0.022358346293775238, 0.5504279806451153, 377878000000, 
2.7454325437623073, -0.02235777139984278, 0.5497572389498492, 377912000000, 
2.7420790099911074, -0.022357184373539656, 0.5490865146037722, 377946000000, 
2.738725570728683, -0.0223565767787474, 0.5484158082988064, 377980000000, 
2.735372243520561, -0.022355888235154886, 0.5477451216160234, 378014000000, 
2.732019018198375, -0.02235517510102684, 0.547074455496508, 378048000000, 
2.728665905166121, -0.022354461181466334, 0.5464038111256704, 378082000000, 
2.725312909842366, -0.022353694520029777, 0.5457331888804575, 378116000000, 
2.7219600068886867, -0.022352994258114656, 0.5450625881264782, 378150000000, 
2.718607201848755, -0.02235235997870344, 0.5443920079053205, 378184000000, 
2.71190185196055, -0.033527183093789624, 0.5434979373798661, 378252000000, 
2.705196961257155, -0.04470080197199966, 0.5423804010044306, 378320000000, 
2.701844668579096, -0.033523944604845944, 0.5412628987864534, 378354000000, 
2.695140427623593, -0.03352177877854098, 0.540145470497323, 378422000000, 
2.691788450188053, -0.03352072797014364, 0.5392515697593828, 378456000000, 
2.685084795078452, -0.033518775150468784, 0.5381342448593398, 378524000000, 
2.6783815987200668, -0.04468950489328716, 0.5370169895991048, 378592000000, 
2.671678886948007, -0.04468636043481725, 0.5356763520497684, 378660000000, 
2.6683276934969413, -0.03351301741041812, 0.5345592119443343, 378694000000, 
2.6649765993485914, -0.022340958664718674, 0.5336655453195693, 378728000000, 
2.6616256095887896, -0.022340279693839154, 0.5329953268289548, 378762000000, 
2.658274730977867, -0.022339561235747613, 0.5323251293276832, 378796000000, 
2.654923985463765, -0.022338747083415395, 0.5316549550686948, 378830000000, 
2.651573353895101, -0.022337923609219896, 0.5309848046891156, 378864000000, 
2.6482228499849674, -0.022337118262658606, 0.530314679289589, 378898000000, 
2.644872471340787, -0.022336275181046677, 0.5296445783480571, 378932000000, 
2.6415222018757327, -0.022335493697448843, 0.5289745015467657, 378966000000, 
2.6381720402632434, -0.02233477025847937, 0.5283044475653176, 379000000000, 
2.6348219885893855, -0.02233404428782393, 0.5276344153818908, 379034000000, 
2.6281222486091393, -0.03349930551368008, 0.5267410851641179, 379102000000, 
2.6247725697425017, -0.03349806282294606, 0.5258477871294018, 379136000000, 
2.6180736120749515, -0.03349545511395954, 0.5247312286951061, 379204000000, 
2.6113751344927785, -0.04465811749907752, 0.5236147544206822, 379272000000, 
2.604677121513976, -0.04465496853658527, 0.5222750578721137, 379340000000, 
2.5979796403375923, -0.044651647183953834, 0.5209354597562899, 379408000000, 
2.5946311075700357, -0.033486713146467416, 0.5198191912947736, 379442000000, 
2.58793444026654, -0.03348400023684158, 0.5187030125449446, 379510000000, 
2.584586287752376, -0.03348273272553234, 0.5178101223725967, 379544000000, 
2.5812382579436384, -0.022320607743004928, 0.516917265730837, 379578000000, 
2.57789035592311, -0.022319772764219554, 0.5162476601079417, 379612000000, 
2.571194973283792, -0.03347761553282128, 0.515354905810036, 379680000000, 
2.567847499951336, -0.03347618657258078, 0.5144621886105492, 379714000000, 
2.564500172310078, -0.02231600324571333, 0.5135695097030137, 379748000000, 
2.557805899222157, -0.03347200243059678, 0.5126769047655714, 379816000000, 
2.554458954452311, -0.03347072619255709, 0.5117843350656364, 379850000000, 
2.551112143724803, -0.022312518324512826, 0.510891799826618, 379884000000, 
2.5477654834226398, -0.022311570098903683, 0.5102224387733169, 379918000000, 
2.5410726045202012, -0.033465130682005885, 0.5093300154445096, 379986000000, 
2.5377263924194176, -0.03346363667740734, 0.5084376320241506, 380020000000, 
