pos_x, pos_y, pos_theta, stamp, 
-1.999941790487554, -0.5000009942220726, 9.169070848703701e-07, 13532000000, 
-1.9999418114052097, -0.5000009942042317, 9.192169632113252e-07, 13634000000, 
-1.9999417774454156, -0.5000009943154979, 9.212633448949492e-07, 13702000000, 
-1.9999417776636297, -0.5000009942499732, 9.237893606689622e-07, 13804000000, 
-1.9999418011730505, -0.5000009942909114, 9.25229031816651e-07, 13872000000, 
-1.9999417662487708, -0.5000009943436324, 9.281291933527694e-07, 13974000000, 
-1.9999417494570793, -0.5000009942480003, 9.308429352810629e-07, 14076000000, 
-1.9999417737431204, -0.5000009943146445, 9.322308565416714e-07, 14144000000, 
-1.999941739928401, -0.5000009943685141, 9.351372626073812e-07, 14246000000, 
-1.9999417421923165, -0.5000009943041057, 9.376505490023637e-07, 14348000000, 
-1.9999417661050178, -0.5000009942873759, 9.399311058583393e-07, 14450000000, 
-1.9999417341197907, -0.5000009943992878, 9.419560906010281e-07, 14518000000, 
-1.9999417192952182, -0.5000009943043774, 9.446513331957311e-07, 14620000000, 
-1.9999417389425127, -0.500000994369444, 9.461152276254306e-07, 14688000000, 
-1.9999417383869764, -0.5000009943117121, 9.469544249772575e-07, 14722000000, 
-1.999941661783987, -0.5000009945233133, 9.814798875387568e-07, 16082000000, 
-1.9999416700419765, -0.5000009945731374, 9.83112316163784e-07, 16150000000, 
-1.9999416254517968, -0.50000099446084, 9.860910604530622e-07, 16252000000, 
-1.9999416158381114, -0.5000009945525868, 9.887240814283142e-07, 16354000000, 
-1.998787485598633, -0.5000010050973527, -8.684629596450992e-06, 16456000000, 
-1.9933362477964356, -0.5000035314042518, -0.002267336661598502, 16524000000, 
-1.9830951039213354, -0.5001541644800617, -0.02721625671873487, 16626000000, 
-1.9762669954103211, -0.5003973831660923, -0.04520865703381344, 16694000000, 
-1.9660348462169843, -0.5009901728540087, -0.07100674624968858, 16796000000, 
-1.9558170092052498, -0.5018514562112992, -0.09761986508906195, 16898000000, 
-1.9490166831076434, -0.5025787910085733, -0.11610911718796936, 16966000000, 
-1.94223385505821, -0.503426152995705, -0.1329164930827161, 17034000000, 
-1.9354699477828083, -0.5043835323737997, -0.1488992566126262, 17102000000, 
-1.9287393648964894, -0.5054365667917378, -0.15661894511625524, 17170000000, 
-1.9220767979292037, -0.5063679825325853, -0.11894858484439448, 17238000000, 
-1.9120164990239055, -0.507369451446982, -0.07412597968447289, 17340000000, 
-1.908645046960954, -0.5076012713230229, -0.06392680473214699, 17374000000, 
-1.8985362780736639, -0.5080493058083623, -0.02080128705392087, 17476000000, 
-1.8917912933781322, -0.508093580321346, 0.009510042817317009, 17544000000, 
-1.8816895760976564, -0.5077449313275886, 0.06024623035812552, 17646000000, 
-1.8749729118691578, -0.507228168568364, 0.09453346415465093, 17714000000, 
-1.8649437314151236, -0.5060270541760306, 0.14546400073642163, 17816000000, 
-1.8582986919828381, -0.5049433650124799, 0.1793940745205124, 17884000000, 
-1.8484084671898626, -0.5028961396489584, 0.23041007218271045, 17986000000, 
-1.8386314325144097, -0.500347300030021, 0.2813982178991722, 18088000000, 
-1.832189726590859, -0.49837294552079553, 0.3153814292488558, 18156000000, 
-1.825818867011534, -0.49618114661896584, 0.3493710199592767, 18224000000, 
-1.8195270276384081, -0.49377474423358153, 0.3833618118973818, 18292000000, 
-1.8133216935549754, -0.4911563100631975, 0.4173559582138091, 18360000000, 
-1.804190746111907, -0.486837699065377, 0.4683510986036779, 18462000000, 
-1.7982306180126302, -0.48370214436998565, 0.5023470987442091, 18530000000, 
-1.792364712574989, -0.4803642119337673, 0.5298523364275445, 18598000000, 
-1.7836142455625104, -0.47518289196636476, 0.546746376114254, 18700000000, 
-1.7749769272183047, -0.46982561302716935, 0.5669416123006947, 18802000000, 
-1.7721240079487728, -0.46799748661590734, 0.5732727880265808, 18836000000, 
-1.763601837904272, -0.4624336974921441, 0.5849830547696954, 18938000000, 
-1.7579514896217123, -0.4586708409258038, 0.5905033439468497, 19006000000, 
-1.7523234991472914, -0.454876650230989, 0.5966781793640394, 19074000000, 
-1.7467147095587279, -0.451049048100278, 0.6016408959888562, 19142000000, 
-1.741123624303522, -0.44719263497483047, 0.6060571410248553, 19210000000, 
-1.7355464868765096, -0.4433134835956791, 0.6099690079463146, 19278000000, 
-1.7271115445341394, -0.4375063046030377, 0.589126543461335, 19380000000, 
-1.7214107782990011, -0.43375246288441605, 0.5754615646535307, 19448000000, 
-1.715663412061752, -0.4300743255377745, 0.5623456971700482, 19516000000, 
-1.709863942148042, -0.42647488230360764, 0.5478164988889108, 19584000000, 
-1.7010623993889806, -0.4212375806206773, 0.5243718663677194, 19686000000, 
-1.6921403134740032, -0.41620854976623667, 0.5018814608928538, 19788000000, 
-1.6861347973777694, -0.4129631341060095, 0.4881195575811345, 19856000000, 
-1.6800870531538796, -0.4097988825017575, 0.4748526229296834, 19924000000, 
-1.670941859889777, -0.4052012588106119, 0.4557651524951432, 20026000000, 
-1.6647714510889464, -0.4022444813582817, 0.43314847700890907, 20094000000, 
-1.6585198772387517, -0.3994501710063042, 0.40728596750969887, 20162000000, 
-1.6522043005712244, -0.3968103661875891, 0.3826425655722814, 20230000000, 
-1.6458369371548316, -0.39431762285054067, 0.3620860872067251, 20298000000, 
-1.6361786363641517, -0.3908392496165453, 0.326837123926859, 20400000000, 
-1.6296516432926587, -0.3887337119067257, 0.2959373542720671, 20468000000, 
-1.623077783144287, -0.38681412495117007, 0.27037916437063897, 20536000000, 
-1.6131390743757217, -0.3842412432655133, 0.23502656213951095, 20638000000, 
-1.6064678018955327, -0.38271901467044467, 0.21211690464434793, 20706000000, 
-1.599765290048957, -0.38134837085664436, 0.18979826808532316, 20774000000, 
-1.5930385678390186, -0.3801217071726685, 0.16962730614241023, 20842000000, 
-1.5829078342006024, -0.37852834438222427, 0.14025851564728922, 20944000000, 
-1.572736810945778, -0.377234525802474, 0.1124601830370309, 21046000000, 
-1.5659429698929628, -0.3765204947637332, 0.0960477061561029, 21114000000, 
-1.5557375491639311, -0.3756483394560368, 0.07355551984825412, 21216000000, 
-1.5489263709085168, -0.3751901385244583, 0.05961759145814526, 21284000000, 
-1.538703964881824, -0.37467412392494026, 0.04081118385149335, 21386000000, 
-1.5284810010439627, -0.37433518959065587, 0.025697921055490888, 21488000000, 
-1.5216643780089, -0.37419055929158274, 0.016147758854358988, 21556000000, 
-1.5114413201833659, -0.3740862792785351, 0.003906566327664607, 21658000000, 
-1.5012207134382445, -0.3741026768563931, -0.006938768925615514, 21760000000, 
-1.494409052220444, -0.37417033723730236, -0.013207624538368642, 21828000000, 
-1.4875993121302888, -0.374279821634192, -0.018811571604573214, 21896000000, 
-1.4773913466461428, -0.3745007950244946, -0.02418081989123505, 21998000000, 
-1.46718689618058, -0.37477135896508557, -0.02835003018180042, 22100000000, 
-1.4603852014491758, -0.37497394572282444, -0.030901706866169824, 22168000000, 
-1.4535849226144386, -0.37519134082889943, -0.032849332038145364, 22236000000, 
-1.4433857482963184, -0.3755427547842652, -0.03562920767190975, 22338000000, 
-1.4365874846820386, -0.3757911881216482, -0.03711272809708252, 22406000000, 
-1.4264248911376511, -0.37615349729999187, -0.022815858440936393, 22508000000, 
-1.4196960973284807, -0.37616209986373744, 0.017988223635967363, 22576000000, 
-1.4095851841113138, -0.37578991392237165, 0.06012391047914715, 22678000000, 
-1.4028630711493772, -0.37528946089702286, 0.09043884729276884, 22746000000, 
-1.396165141449254, -0.37457501397758136, 0.1239809122348171, 22814000000, 
-1.386171753017077, -0.37308678417396257, 0.17406892731499807, 22916000000, 
-1.379546173978303, -0.37181616930192996, 0.20377910415254394, 22984000000, 
-1.3696204176978692, -0.369665907561917, 0.22602937450677868, 23086000000, 
-1.3630320273500143, -0.3681036646155964, 0.24118260911297446, 23154000000, 
-1.3531910729501406, -0.3655759973069488, 0.2621189962654859, 23256000000, 
-1.3466517525653563, -0.36378497775460567, 0.2724912498752486, 23324000000, 
-1.3368644708395343, -0.3609935564058003, 0.28427382065908663, 23426000000, 
-1.3304261488548952, -0.3590210136176745, 0.31967650778117757, 23494000000, 
-1.3208612887905715, -0.3556791363627415, 0.35564588083932414, 23596000000, 
-1.3145557118915236, -0.35324775087141286, 0.37786898146989334, 23664000000, 
-1.3051916785659696, -0.34936316049691396, 0.4111153692869568, 23766000000, 
-1.2959591371801196, -0.34517210415679106, 0.44327756374391525, 23868000000, 
-1.2898708523866023, -0.3422199683972262, 0.46117332010379525, 23936000000, 
-1.2807662300008889, -0.3376340660313055, 0.4643716339736779, 24038000000, 
-1.2746861250039914, -0.3345903634758643, 0.4647908891719699, 24106000000, 
-1.2655588988013167, -0.3300306254012803, 0.4632429424347805, 24208000000, 
-1.2594640726637634, -0.3269981403048925, 0.4590221483260025, 24276000000, 
-1.253353051107019, -0.32399603733408594, 0.4543375298289131, 24344000000, 
-1.2441568566969687, -0.3195501378340053, 0.446467467748947, 24446000000, 
-1.2379853373020562, -0.3166341790067085, 0.4327163697438008, 24514000000, 
-1.2286206346339401, -0.31246443832044574, 0.40534661519134246, 24616000000, 
-1.219159709001608, -0.30853858821054153, 0.38191945864659904, 24718000000, 
-1.209609944632892, -0.30483219653310456, 0.3580242455070443, 24820000000, 
-1.2031952825208816, -0.30248692139932465, 0.34179184615317243, 24888000000, 
-1.1935098397667587, -0.2991584589738428, 0.31953590846402485, 24990000000, 
-1.1870184602496203, -0.2970528571235499, 0.30659109722606503, 25058000000, 
-1.1804819780598632, -0.2950447206775242, 0.2862598184186577, 25126000000, 
-1.170606327716049, -0.29228639860384337, 0.25751620020098015, 25228000000, 
-1.1639852115941038, -0.2906022239811314, 0.24035964847370797, 25296000000, 
-1.1573387106743995, -0.289025657867389, 0.22365788191858343, 25364000000, 
-1.150669149330956, -0.2875590376385851, 0.20812008159070577, 25432000000, 
-1.1406247983512203, -0.2855534962454564, 0.1853577708721618, 25534000000, 
-1.1306100581985024, -0.28371044575183574, 0.19501417826401657, 25636000000, 
-1.1239804129703412, -0.28233759810844516, 0.20983477058551564, 25704000000, 
-1.114068831865378, -0.28010484575490135, 0.23150218084311078, 25806000000, 
-1.1042143713165458, -0.27765743890577593, 0.25574343110293163, 25908000000, 
-1.0976869138700132, -0.27588461860669333, 0.27507187726626625, 25976000000, 
-1.0879461183500405, -0.2730012447877327, 0.2981159756366998, 26078000000, 
-1.0814477951419748, -0.2710118476686144, 0.2978784761497894, 26146000000, 
-1.0717131329756056, -0.2679875118412415, 0.3015382992632519, 26248000000, 
-1.0652301830681052, -0.2659575638500685, 0.3058536714611832, 26316000000, 
-1.0555070373783741, -0.2628839731834493, 0.30711605065847375, 26418000000, 
-1.049023967780167, -0.2608280270804181, 0.30644259103844346, 26486000000, 
-1.0392977600884987, -0.2577547337170387, 0.30636443832339144, 26588000000, 
-1.0328676890965345, -0.25567025172450486, 0.32837305207860307, 26656000000, 
-1.0264853920904544, -0.2534284683851769, 0.34561474204248993, 26724000000, 
-1.016990685847303, -0.24984733498856626, 0.3737531369110321, 26826000000, 
-1.007587357331909, -0.2460273901427347, 0.40024299452009177, 26928000000, 
-1.0013763614944393, -0.24334211261605174, 0.4178837309507353, 26996000000, 
-0.9952143441091326, -0.24054336466845805, 0.4348337434204107, 27064000000, 
-0.9861048945137488, -0.2361185582230888, 0.4730422723868056, 27166000000, 
-0.9771596550023101, -0.23135721762692665, 0.5080237006954182, 27268000000, 
-0.9683674730446782, -0.2262960005399532, 0.5370063607058697, 27370000000, 
-0.9625891466601472, -0.22278162760723216, 0.5564709481911764, 27438000000, 
-0.9568743623544808, -0.2191603359120511, 0.5747153224087469, 27506000000, 
-0.9484147316123921, -0.2135413584618511, 0.5981670831543877, 27608000000, 
-0.9400740143025238, -0.20773502443392305, 0.617972284902781, 27710000000, 
-0.9345416750700047, -0.2037813592863601, 0.6183347370720069, 27778000000, 
-0.9261560243831316, -0.1979282559734503, 0.6043550147464779, 27880000000, 
-0.9205380047449283, -0.19407538332869714, 0.597717204526697, 27948000000, 
-0.9148888319163343, -0.1902621545223621, 0.5891703526748312, 28016000000, 
-0.9063437850345456, -0.18463970861717807, 0.573506409029212, 28118000000, 
-0.9005933224858396, -0.18097142272884004, 0.5623370038182277, 28186000000, 
-0.8919361916442342, -0.17557138374317957, 0.5608786304333033, 28288000000, 
-0.886180641293025, -0.17195009058263488, 0.5607442512499898, 28356000000, 
-0.8775535728389512, -0.16651333644886135, 0.5623867623563644, 28458000000, 
-0.8689397638526383, -0.1610638752273679, 0.5662721765092872, 28560000000, 
-0.8632122166340482, -0.1574098141600527, 0.5694873832232669, 28628000000, 
-0.8546438791542434, -0.15189284514500087, 0.5742529595505501, 28730000000, 
-0.8461008152336403, -0.14633591186165357, 0.5788359733053644, 28832000000, 
-0.840419309813005, -0.14260972224701235, 0.581858059718314, 28900000000, 
-0.8319072140572387, -0.13698857363128847, 0.5817545919508876, 29002000000, 
-0.8261571346490745, -0.1332885023986434, 0.5616253907871183, 29070000000, 
-0.817427792247186, -0.12792295417111318, 0.5367546172889655, 29172000000, 
-0.811540167367136, -0.12447228192541486, 0.5238087280682561, 29240000000, 
-0.8026131884095737, -0.11944927247024903, 0.5005804911489053, 29342000000, 
-0.7935715550279714, -0.11463361640220497, 0.4770146700860002, 29444000000, 
-0.7874887876429084, -0.1115372895701594, 0.46354960457802435, 29512000000, 
-0.7783864109493703, -0.1069659371963942, 0.4713858471397265, 29614000000, 
-0.769319775453793, -0.10231993867863672, 0.4779805465207722, 29716000000, 
-0.7632884052103167, -0.09918752578583728, 0.4798526463360486, 29784000000, 
-0.7542829902307915, -0.09444039677074936, 0.49032715046923664, 29886000000, 
-0.7453303358433798, -0.08959630736369201, 0.5015130236344767, 29988000000, 
-0.7393873011319746, -0.08631589845092616, 0.5075244749655707, 30056000000, 
-0.7334163249806331, -0.0830176781867851, 0.49591025153135554, 30124000000, 
-0.7243822705351063, -0.07821764503933895, 0.4806938922173405, 30226000000, 
-0.7152804180381246, -0.07355767225623575, 0.4673446582849117, 30328000000, 
-0.7091729704026415, -0.07051889403821066, 0.4554260670089086, 30396000000, 
-0.6999467407928689, -0.06609288065414368, 0.43816700126928465, 30498000000, 
-0.6937561781705119, -0.06323164703374176, 0.42783487653044033, 30566000000, 
-0.6845057900293456, -0.05897886025670177, 0.4385030519903472, 30668000000, 
-0.6783687866223868, -0.056083994655424796, 0.4451239696480292, 30736000000, 
-0.6722559631214259, -0.05313482266816723, 0.4521857262913411, 30804000000, 
-0.6631222581312675, -0.048643914566575755, 0.4639375615265678, 30906000000, 
-0.6570687140375687, -0.04558454878425018, 0.47278873960733453, 30974000000, 
-0.6480424424572485, -0.04088840960939368, 0.48610257922621253, 31076000000, 
-0.6390575362048686, -0.03607999197399807, 0.49294322090111936, 31178000000, 
-0.6330227206864454, -0.03289951496926833, 0.47939233237251705, 31246000000, 
-0.6269673146361381, -0.029771697159856912, 0.4714376422714374, 31314000000, 
-0.620879042830019, -0.0267081669032029, 0.46330893616319224, 31382000000, 
-0.6117047497159427, -0.022192309758276275, 0.4497342333032708, 31484000000, 
-0.6055534731475221, -0.019254467510880956, 0.44085226621764484, 31552000000, 
-0.59626877243783, -0.014964548719103923, 0.42611121073594016, 31654000000, 
-0.5869410270977738, -0.010796909723740518, 0.4173936224635222, 31756000000, 
-0.5807658771237124, -0.008008201575445, 0.43040438547085236, 31824000000, 
-0.5715467962974816, -0.0037087324147074435, 0.44500862312099543, 31926000000, 
-0.5623785586649567, 0.0007137255190858891, 0.45607145816523087, 32028000000, 
-0.5532800394329158, 0.005261635119564958, 0.4709688059411314, 32130000000, 
-0.5472582048871656, 0.008372640626408983, 0.4826272151860087, 32198000000, 
-0.53828239604489, 0.013152395162112295, 0.4989210413880456, 32300000000, 
-0.5323759830413586, 0.016446441150418243, 0.5184790031384053, 32368000000, 
-0.5236215573087332, 0.021582991447788455, 0.5447521430246484, 32470000000, 
-0.5178548385129735, 0.025134600473409444, 0.5591281677008734, 32538000000, 
-0.5093013685145382, 0.030614958140903818, 0.5810127967873178, 32640000000, 
-0.5008623331314535, 0.03627581122869316, 0.6011675096439496, 32742000000, 
-0.49529417332689185, 0.040139859309015716, 0.6130242127453206, 32810000000, 
-0.4897809914862045, 0.04407305014722181, 0.627669188088228, 32878000000, 
-0.48161555469401734, 0.0501209667084053, 0.6480687697850379, 32980000000, 
-0.4762359265988664, 0.05424407426545876, 0.659705359817565, 33048000000, 
-0.46824997272918367, 0.06054039602977602, 0.67581109163609, 33150000000, 
-0.46035630295535584, 0.06695751175123402, 0.6901045906725525, 33252000000, 
-0.4551412316681983, 0.07129641939724649, 0.6985648287430861, 33320000000, 
-0.4499611512999881, 0.07567992307947188, 0.7060435889834379, 33388000000, 
-0.4448139480302096, 0.08010026191336231, 0.7141874762862876, 33456000000, 
-0.44225478437543353, 0.08232690868031015, 0.7183131591363237, 33490000000, 
-0.4371591257010927, 0.08681010899910965, 0.7251790374915319, 33558000000, 
-0.4320950081842884, 0.09132879040337129, 0.7321169136394954, 33626000000, 
-0.42705499543234265, 0.09587957146341543, 0.7371854944512689, 33694000000, 
-0.4195405897198116, 0.10275544390561844, 0.7448941472072529, 33796000000, 
-0.4145578234030967, 0.10737029791798466, 0.7493734400845488, 33864000000, 
-0.4071183505172894, 0.11433223970311891, 0.75523798810728, 33966000000, 
-0.40217908124053686, 0.11899713277798342, 0.7584692334757793, 34034000000, 
-0.3972540308924826, 0.12367768997145379, 0.7614857209078227, 34102000000, 
-0.3923427113601, 0.1283729134551175, 0.7644044375110104, 34170000000, 
-0.38499957225558745, 0.13544188908867658, 0.768255506545441, 34272000000, 
-0.37768154867704595, 0.14253831276988213, 0.7715447569134547, 34374000000, 
-0.3728140819750189, 0.1472817794010194, 0.773407545776362, 34442000000, 
-0.3679549451109591, 0.152034287414542, 0.7750880379664763, 34510000000, 
-0.3606800897236634, 0.15917781038073095, 0.7773515574219187, 34612000000, 
-0.35341954909048257, 0.16633695905971443, 0.7791831069605029, 34714000000, 
-0.34858582666718557, 0.17111698728862942, 0.7802235125240036, 34782000000, 
-0.3437563806421782, 0.1759016564278245, 0.7811504999828663, 34850000000, 
-0.3365200916667792, 0.18308689329310096, 0.7823984402227929, 34952000000, 
-0.3317003871011833, 0.18788198889462648, 0.7830774350276382, 35020000000, 
-0.3244761250548688, 0.19508043306651324, 0.7839468457223264, 35122000000, 
-0.31725715607431115, 0.20228451487338875, 0.7846574868286436, 35224000000, 
-0.3124471320516644, 0.20708998818294053, 0.7850715086693207, 35292000000, 
-0.30523535526479045, 0.21430182287625585, 0.7855862289523737, 35394000000, 
-0.2980195631184475, 0.22151932187490425, 0.7826017113024265, 35496000000, 
-0.29311694765844776, 0.226292372668614, 0.7599654469866142, 35564000000, 
-0.2855942937892752, 0.23325837753348883, 0.7319011448414379, 35666000000, 
-0.2804853365315997, 0.23778615500673408, 0.7177906882921813, 35734000000, 
-0.2726775113724268, 0.24442553029788588, 0.6915707540544702, 35836000000, 
-0.2673779152052574, 0.24873983885253947, 0.6736527716089096, 35904000000, 
-0.2620075219871499, 0.25295866394967986, 0.6581392199096159, 35972000000, 
-0.2538372071715977, 0.25913264605721464, 0.6364985383821943, 36074000000, 
-0.24832479175008668, 0.26315625342877325, 0.6233912151705601, 36142000000, 
-0.2399884660274242, 0.26906344038820657, 0.6146370484145367, 36244000000, 
-0.2316444850205612, 0.2749387685856774, 0.6119894166605194, 36346000000, 
-0.22607297857481343, 0.278844213529257, 0.6098451565133696, 36414000000, 
-0.21771233860203773, 0.28468597106382004, 0.6102515665673592, 36516000000, 
-0.21214336580901447, 0.2885847499240694, 0.6112459977405696, 36584000000, 
-0.2038006214928118, 0.2944456601221612, 0.6134958489852591, 36686000000, 
-0.19547112070488842, 0.3003252819338102, 0.615804908983392, 36788000000, 
-0.18715550546463844, 0.30622439666261525, 0.6181970107092695, 36890000000, 
-0.18160253201961724, 0.3101718495490205, 0.6136699382515727, 36958000000, 
-0.17595974469190026, 0.3140356880192531, 0.5898611685200377, 37026000000, 
-0.16737583441531778, 0.3196417401933752, 0.5623793319281712, 37128000000, 
-0.15865392150393448, 0.3250123666011684, 0.5404165420301118, 37230000000, 
-0.15276573886559688, 0.3284778366133911, 0.5233300700442459, 37298000000, 
-0.14382778407452743, 0.33348884537724854, 0.4983036300088453, 37400000000, 
-0.13780910510002933, 0.33671182772451896, 0.48418556796337975, 37468000000, 
-0.1286120379136971, 0.3413039453739052, 0.44093530628046695, 37570000000, 
-0.11924989120240546, 0.3455266019718742, 0.40322896709392464, 37672000000, 
-0.11293456546971997, 0.3481521649283672, 0.3833695830355859, 37740000000, 
-0.10335461134259404, 0.3518304257828483, 0.35034805331660646, 37842000000, 
-0.09366400187516136, 0.35519840148853393, 0.3184248104783991, 37944000000, 
-0.08715538982115953, 0.3572841582244686, 0.3004148610230572, 38012000000, 
-0.07730023974608197, 0.3601570086626299, 0.26526552722734376, 38114000000, 
-0.06735473959552638, 0.36268697372552994, 0.23183274854913, 38216000000, 
-0.05734424728366334, 0.36490875552185914, 0.20323332484262488, 38318000000, 
-0.05064061679910524, 0.36623312543805, 0.1860470568347865, 38386000000, 
-0.040544744004739466, 0.36799828090847353, 0.15979786971900928, 38488000000, 
