imu_ax, imu_ay, odom_v, odom_w, kf_ax, kf_ay, kf_vx, kf_w, x, y, stamp, 
-0.008433699607849121, -0.002741217613220215, 0.0, -2.381412514296244e-06, -0.0028112332026163736, -0.0, 0.0, -7.938041714320813e-07, 0.0, 0.0, 1700084094523659129, 
0.012959301471710205, 0.004453480243682861, 0.0, -1.2106406757084187e-06, 0.00435713602424042, -3.0047377744364355e-12, 3.055845849757441e-06, -9.832753097395073e-07, -1.0197936803180484e-07, 0.0, 1700084094572893099, 
-0.007135629653930664, -0.016938626766204834, 0.0, 3.5432169624982635e-06, -0.001256705256553364, 6.951207666448978e-11, 5.782754854941768e-05, 1.2020581610006667e-06, -7.363327550645466e-06, 7.218093790621942e-13, 1700084094623359648, 
0.019387423992156982, 0.017615795135498047, 0.0, 0.0, 0.00899322820516903, 3.2780618448001136e-10, 0.0002950804645937319, 1.1109043932519775e-06, -1.6698373923032174e-05, 1.1887242983987452e-12, 1700084094683417345, 
0.3967479467391968, 0.20110225677490234, 0.0, 3.2404754165327176e-05, 0.20229790688233085, 3.2218527254014635e-07, 0.006949317044631279, 4.636214903866731e-05, -0.0004769659447014665, 8.153426449797056e-11, 1700084094733080599, 
0.056850314140319824, 0.3792266249656677, 0.0024351786271940993, 0.01815163530409336, 0.12929733077566188, 0.0001287975831340051, 0.012369358781098629, 0.010412632167385923, -0.0007660482225209187, 3.3438456060971706e-07, 1700084094783272055, 
0.18107569217681885, 0.05323827266693115, 0.024185828792303386, 1.135205626487732, 0.15513583974672163, 0.014805911816568268, 0.025837539155219656, 0.5730387761629072, 0.000364833324745658, 4.379793474921435e-05, 1700084094925747093, 
0.06425195932388306, -0.10489004850387573, 0.035839016267302425, 1.338193655014038, 0.10856271483658878, 0.003331711014605713, 0.0034920223454228405, 0.9540921234289194, -0.0004835136752938331, 0.00014906364462715385, 1700084094972730895, 
0.10660576820373535, -0.10187166929244995, 0.06192241212710085, 1.1943769454956055, 0.10686270387935447, -0.007514304734470078, -0.006995950414115947, 1.0740934811813747, -0.0021066164033871617, 3.325874241462775e-05, 1700084095181603362, 
0.23791861534118652, 0.12472337484359741, 0.07394234715852403, 1.1837314367294312, 0.17445634425286324, 0.07341767375759263, 0.06504743344966087, 1.1286790248904957, 0.0014202480905950157, 0.0006454060027622514, 1700084095273563100, 
0.10055464506149292, -0.07288843393325806, 0.07626746492063986, 1.1949456930160522, 0.13547275095757694, 0.03016957328783323, 0.02604439234495079, 1.1583903701129041, 0.004130964111229866, 0.002003609099305549, 1700084095371747855, 
0.0073920488357543945, 0.14105689525604248, 0.09061807069965984, 1.1868150234222412, 0.07327472647887495, 0.09706656352482776, 0.08275872390954371, 1.1728861797207348, 0.009012595903914254, 0.004316230091161784, 1700084095484616931, 
0.47789233922958374, 0.2767642140388489, 0.09104587291332727, 1.263786792755127, 0.2772635116388369, 0.18107199807245433, 0.14814841352078567, 1.2222337976440725, 0.017851471771532228, 0.010384091184936809, 1700084095581340707, 
-0.020220518112182617, 0.26845818758010864, 0.10681547585492454, 1.1801819801330566, 0.12881871743554552, 0.20823691959021443, 0.1727203525352321, 1.2056304687528792, 0.02927346980056763, 0.020394251278769895, 1700084095673542651, 
0.3628084659576416, 0.23807227611541748, 0.11065467195002889, 1.1865789890289307, 0.2449848147730877, 0.2075338845990525, 0.17308341485809633, 1.1990396929087668, 0.039939480494660465, 0.032654508486143694, 1700084095770747194, 
0.5662533044815063, -0.45888566970825195, 0.14645544976727315, 1.6238539218902588, 0.3956923460494508, -0.06664811562141724, -0.04833835168858441, 1.378783373723454, 0.04050521287817504, 0.03585487493688821, 1700084095883686459, 
-0.07201850414276123, 0.2504847049713135, 0.1421417076507697, 1.1132781505584717, 0.1669661032242681, 0.1346412693167857, 0.10845400961911603, 1.241459580790399, 0.042478701942535085, 0.03805320093288634, 1700084095980726066, 
-0.08216840028762817, -0.12114548683166504, 0.13966470467423642, 1.194870948791504, 0.03932692531577342, 0.047255207195487474, 0.039086006074167456, 1.2090057783294255, 0.04470352390345635, 0.04479718254118517, 1700084096073548369, 
-0.052205443382263184, 0.2405714988708496, 0.1471698410672472, 1.2621041536331177, -0.0028813928459277063, 0.16020554417294974, 0.12959889096617758, 1.2361644685274338, 0.04676165589257631, 0.05284057051782193, 1700084096174797118, 
-0.295168399810791, 0.1961498260498047, 0.20132356991529915, 1.6177027225494385, -0.14780666501373085, 0.21150699068753534, 0.14832868567071522, 1.4259345030338493, 0.047963561102029824, 0.06674768369020702, 1700084096283608763, 
0.43349695205688477, 0.4753659963607788, 0.17119728646965576, 1.1599617004394531, 0.1464365278682821, 0.32296545709259644, 0.24805378651420618, 1.3019976902231243, 0.047476313308220684, 0.08699454580557087, 1700084096379723466, 
-0.18217235803604126, 0.3955497145652771, 0.1726516925233042, 1.1126161813735962, -0.017477239373770825, 0.3188009232826348, 0.262010963157591, 1.216746503431181, 0.04328383744281546, 0.1122620291955092, 1700084096473550451, 
0.1861584186553955, 0.1576695442199707, 0.1887231010514935, 1.2175160646438599, 0.08138643415220106, 0.23401642790357105, 0.19351384042279302, 1.209300726977911, 0.036375019902483464, 0.13391214569787036, 1700084096573744688, 
-0.2994174361228943, 0.14901095628738403, 0.20700002615221788, 1.1892374753952026, -0.10973467068285675, 0.2028308370514394, 0.1697358701027894, 1.1949792164061033, 0.02892640512398601, 0.15071899066543037, 1700084096683629371, 
0.3102511167526245, 0.3735188841819763, 0.2223995599186618, 1.2735029458999634, 0.10272952175329517, 0.2928072397994194, 0.2362501211479656, 1.2393950884623317, 0.01863268427959454, 0.16794029084816617, 1700084096777850895, 
-0.3814777135848999, -0.2327425479888916, 0.22610652942129786, 1.223114252090454, -0.1457783910899316, 0.07846387814969541, 0.06543121541328009, 1.1991811195023312, 0.009069789111515153, 0.17958299023580482, 1700084096873554241, 
-0.26499104499816895, 0.2652775049209595, 0.23225870989970818, 1.1777169704437256, -0.20079406180967038, 0.19481907920359565, 0.16405911393591785, 1.187493181754552, 0.00041060618061369066, 0.188927880506962, 1700084096972973912, 
0.27045077085494995, -0.22554093599319458, 0.24338668638713018, 1.2006502151489258, 0.030452864214085523, 0.05809489752325047, 0.049559668966389525, 1.1722212584319194, -0.008318788570839794, 0.19530015687498825, 1700084097083608669, 
-0.23429137468338013, 0.12869030237197876, 0.2319674479624081, 1.1902624368667603, -0.09890638833559315, 0.14156871636950571, 0.12001994255273447, 1.1795432772124776, -0.01575313862800447, 0.2002106652350397, 1700084097184621784, 
0.454498291015625, 0.20166271924972534, 0.25196843005123426, 1.1694386005401611, 0.17963489918433886, 0.20873228906157726, 0.1778561477927088, 1.1736017655394997, -0.029132824630112325, 0.20650112996951026, 1700084097273656771, 
-0.3726925849914551, 0.4337692856788635, 0.2538299362569807, 1.1942360401153564, -0.09284506091107705, 0.3219356246595445, 0.26989406166144125, 1.1928221861486707, -0.05044397542341534, 0.21387032500568331, 1700084097373734523, 
0.06651103496551514, 0.18139243125915527, 0.27596752479118936, 1.2085341215133667, -0.014779827121666395, 0.2677693779674346, 0.22504583874682457, 1.189843720099503, -0.0748313874957265, 0.21858857562850106, 1700084097483088242, 
0.10182970762252808, 0.19582504034042358, 0.27843415751821865, 1.1599165201187134, 0.043154447967083946, 0.25585426265383227, 0.2189601201198169, 1.16849708756931, -0.09698564557370658, 0.22034639764612463, 1700084097583636231, 
-0.2766045331954956, 0.5952746868133545, 0.2943995426267551, 1.1675065755844116, -0.11151503136519345, 0.4087161623190033, 0.3449339592094252, 1.1849113472496717, -0.1257953736681335, 0.21972572886464237, 1700084097673061998, 
0.26120805740356445, 0.37947362661361694, 0.289488843522428, 1.057525396347046, 0.0740288868424103, 0.36886725909197543, 0.3282035541215451, 1.1238978203001762, -0.15947311850950802, 0.21454887249933727, 1700084097773703051, 
-0.8017984628677368, 0.1553497314453125, 0.3126737980655203, 1.0616217851638794, -0.3658235256258915, 0.2747525708960671, 0.2551564395916601, 1.0768004575380017, -0.18873278978406155, 0.2066678437757717, 1700084097883126729, 
0.1961173415184021, -0.1542389988899231, 0.30520644671036457, 1.0456304550170898, -0.08904217623081462, 0.13643575775582326, 0.13256007433767864, 1.0292371850084503, -0.20748930779995356, 0.1989199491724429, 1700084097982992479, 
0.29760420322418213, 0.157856285572052, 0.32283991638279075, 1.0147686004638672, 0.1065828445589557, 0.2019493911392085, 0.19857419370356444, 1.016997160470321, -0.22269281440463964, 0.1912248022129669, 1700084098072971034, 
-0.2810630202293396, 0.20834100246429443, 0.3098968574208311, 1.0026642084121704, -0.08572537648979481, 0.23639169170703528, 0.23489125630213512, 1.0063877873894556, -0.24130474029827892, 0.17926752047402242, 1700084098172941876, 
-0.4341256618499756, 0.03623640537261963, 0.3089006136208841, 1.0023235082626343, -0.26083100199750586, 0.18753763008810265, 0.18992615714219963, 0.987423917326413, -0.25843845610008037, 0.1653771101176369, 1700084098263829929, 
