x [m], y [m], $\theta$ [rad], stamp, 
9.24573716317241, 4.2805607499753, -0.14068732720522556, 86602233000000, 
9.245737163200028, 4.2805607498957565, -0.1406873265625745, 86602267000000, 
9.245737171747429, 4.280560748637931, -0.14068732583806312, 86602301000000, 
9.245737184776328, 4.2805607467979385, -0.14068732508973497, 86602335000000, 
9.246880273610902, 4.280398928135688, -0.14068389221349042, 86602369000000, 
9.24916729350835, 4.28007523200292, -0.1406792181971588, 86602403000000, 
9.257173562554392, 4.27894176922468, -0.14068128677753441, 86602471000000, 
9.268218309946205, 4.277319843179379, -0.15725847894110104, 86602539000000, 
9.28872261531839, 4.273232013915343, -0.24360751678836778, 86602641000000, 
9.310344549825794, 4.2665644961003375, -0.35225282623312715, 86602743000000, 
9.331128009514174, 4.257605794242506, -0.46227442443571465, 86602845000000, 
9.350785007609005, 4.246363649989149, -0.5778487964112524, 86602947000000, 
9.363112918031229, 4.237644482304449, -0.6535716864108617, 86603015000000, 
9.3803367941573, 4.222962936583686, -0.759179710432532, 86603117000000, 
9.396004852307696, 4.20665429022955, -0.8533231748997997, 86603219000000, 
9.410168318127878, 4.189046393971583, -0.9352069718697996, 86603321000000, 
9.422970099811012, 4.1704580200113, -0.9996249431448105, 86603423000000, 
9.43453214425965, 4.151072072917623, -1.0695918282197334, 86603525000000, 
9.44512880411268, 4.13121054974571, -1.096906007888967, 86603627000000, 
9.451842190564506, 4.1178006619398975, -1.1148396142483874, 86603695000000, 
9.461492893225742, 4.0975508804040395, -1.138447622521202, 86603797000000, 
9.470708905895467, 4.077162378828909, -1.1550370797816192, 86603899000000, 
9.47970366648135, 4.056592339788362, -1.1634052567283066, 86604001000000, 
9.48851671089078, 4.035952076281971, -1.170474392330336, 86604103000000, 
9.49431462233284, 4.022149678129146, -1.1748749167595038, 86604171000000, 
9.502933651221298, 4.001415580306597, -1.1787911658537167, 86604273000000, 
9.511479914976603, 3.980657065966726, -1.181602600505963, 86604375000000, 
9.519959672063456, 3.959867127016171, -1.1883652876097908, 86604477000000, 
9.528345924689157, 3.939084604508406, -1.1754815355790573, 86604579000000, 
9.534122015479804, 3.9252988247250897, -1.1710866195946728, 86604647000000, 
9.542989139360717, 3.904711065647042, -1.1585332994611273, 86604749000000, 
9.549038075636261, 3.891044967262749, -1.1491668589583142, 86604817000000, 
9.558343787309147, 3.8706509816479047, -1.1351626848529504, 86604919000000, 
9.567925428555528, 3.8503849901093714, -1.1227626701343936, 86605021000000, 
9.577751163216016, 3.830236910323144, -1.1114312895391758, 86605123000000, 
9.587788899082646, 3.81019061513895, -1.1017178845166857, 86605225000000, 
9.598054177781, 3.790277096137413, -1.082031278726771, 86605327000000, 
9.608774646565927, 3.7706085437538945, -1.0606833221591427, 86605429000000, 
9.619925863701384, 3.751177443518309, -1.040705722393929, 86605531000000, 
9.627556195399835, 3.73833830637066, -1.0276345478467912, 86605599000000, 
9.639299513427824, 3.7192574208153943, -1.0099500695803183, 86605701000000, 
9.651362401525594, 3.700372434522065, -0.9942985693954866, 86605803000000, 
9.663698816702995, 3.681657544101968, -0.9810848502351949, 86605905000000, 
9.676267803885201, 3.6630922615826766, -0.9697133949299019, 86606007000000, 
9.68906208370702, 3.6446983303580645, -0.9511203264040837, 86606109000000, 
9.697826577086229, 3.632608457094503, -0.936650988158413, 86606177000000, 
9.711303209715165, 3.6147210517828277, -0.9137634952922169, 86606279000000, 
9.725137356902799, 3.597097651160769, -0.8952703938853438, 86606381000000, 
9.739301786078574, 3.5797367960797715, -0.8771539702755665, 86606483000000, 
9.753765001834438, 3.56261671851456, -0.8617177070815697, 86606585000000, 
9.768479109247702, 3.5457072246955694, -0.8481676730894392, 86606687000000, 
9.78345304029467, 3.529065500927115, -0.8196787390049107, 86606789000000, 
9.798911486956765, 3.5128607991521212, -0.7962655079476196, 86606891000000, 
9.814779172650228, 3.4970550799845666, -0.7731335894876304, 86606993000000, 
9.82554531410151, 3.486709618810027, -0.7574506644906851, 86607061000000, 
9.841977765018063, 3.4714849192110253, -0.7365839271081428, 86607163000000, 
9.858706656645735, 3.456579171888464, -0.718532589023173, 86607265000000, 
9.875690815046335, 3.4419788877550443, -0.6956185074265785, 86607367000000, 
9.893178669513242, 3.4280194587603456, -0.6621329864131749, 86607469000000, 
9.911061137309538, 3.414553856725008, -0.6328700088612271, 86607571000000, 
9.929278737073673, 3.4015338739195373, -0.6068479638285873, 86607673000000, 
9.947821683568153, 3.3889762842847975, -0.5827651909138958, 86607775000000, 
9.966658483127683, 3.376856156863414, -0.561259450207287, 86607877000000, 
9.985762609312346, 3.365219046991831, -0.5241678906340086, 86607979000000, 
10.005306657618132, 3.3543185996207128, -0.4913984243201587, 86608081000000, 
10.025219403157823, 3.344101497048327, -0.4595550182696747, 86608183000000, 
10.038660309898091, 3.3376224223924322, -0.4382496167054048, 86608251000000, 
10.059063304074803, 3.3284112258550826, -0.40926986264796367, 86608353000000, 
10.079709358495904, 3.3197830003291435, -0.3760045499562195, 86608455000000, 
10.100722038846053, 3.312164521465424, -0.3294864830436505, 86608557000000, 
10.122041086061353, 3.3054088100630903, -0.2887754509002171, 86608659000000, 
10.143596602670302, 3.299415685378824, -0.2524131792380219, 86608761000000, 
10.165352556720451, 3.294185608126345, -0.21783274203829167, 86608863000000, 
10.187264030102838, 3.2898046403005337, -0.16800307956137767, 86608965000000, 
10.209380166273895, 3.286558745843115, -0.12228923062517627, 86609067000000, 
10.231629345081556, 3.284347503422091, -0.07874397783807255, 86609169000000, 
