x, y, th, stamp, 
2.3700342178344727, -3.7321884632110596, 0.9739178076971692, 1.6964530697372608e+18
2.375869035720825, -3.724385976791382, 0.9246709083117589, 1.696453069852255e+18
2.384546995162964, -3.713763952255249, 0.8630545632874607, 1.6964530699422497e+18
2.3908493518829346, -3.706652879714966, 0.8179752919822025, 1.696453069992249e+18
2.4073901176452637, -3.690061092376709, 0.7078306382202323, 1.6964530700923177e+18
2.416846990585327, -3.682089328765869, 0.6490849500229121, 1.6964530701379914e+18
2.4268698692321777, -3.67451548576355, 0.5911379990212043, 1.696453070182321e+18
2.4434456825256348, -3.6637051105499268, 0.4985803342335265, 1.6964530702522437e+18
2.4550836086273193, -3.6575205326080322, 0.43678893952451925, 1.696453070298315e+18
2.466721296310425, -3.652257204055786, 0.3785081941891611, 1.6964530703422316e+18
2.479882001876831, -3.647007703781128, 0.3109180303771511, 1.69645307039223e+18
2.4930145740509033, -3.642828941345215, 0.24307057599601775, 1.6964530704421916e+18
2.506657123565674, -3.6393587589263916, 0.17507856832240104, 1.6964530704933315e+18
2.520016670227051, -3.637216091156006, 0.11471494110540714, 1.6964530705380444e+18
2.532822370529175, -3.6358635425567627, 0.05723821680739542, 1.6964530705816259e+18
2.552607297897339, -3.634984254837036, -0.03833400414246671, 1.6964530706532398e+18
2.5658857822418213, -3.6357569694519043, -0.0986180337106071, 1.6964530706984392e+18
2.5779223442077637, -3.636789560317993, -0.154313655592379, 1.6964530707422602e+18
2.591987371444702, -3.6390373706817627, -0.2204938346530611, 1.6964530707922258e+18
2.605971574783325, -3.642239570617676, -0.28522683882061156, 1.6964530708422239e+18
2.6189675331115723, -3.646078109741211, -0.3464748821405901, 1.6964530708883615e+18
2.632218837738037, -3.6509206295013428, -0.41321836944829266, 1.6964530709391242e+18
2.64833402633667, -3.6582753658294678, -0.4956623448874435, 1.6964530710022129e+18
2.6601624488830566, -3.664823293685913, -0.5556170009782984, 1.6964530710484554e+18
2.6723597049713135, -3.6723225116729736, -0.6208783416254584, 1.6964530710984381e+18
2.682579278945923, -3.679734706878662, -0.6771671271806806, 1.6964530711422595e+18
2.6937427520751953, -3.6889219284057617, -0.7419035328464578, 1.6964530711922363e+18
2.704099655151367, -3.6984500885009766, -0.8071699243174185, 1.696453071242195e+18
2.7135345935821533, -3.7084407806396484, -0.86976590769718, 1.6964530712893604e+18
2.7226932048797607, -3.71958589553833, -0.9347766062232922, 1.6964530713400223e+18
2.7298429012298584, -3.7293074131011963, -0.9902786693406991, 1.6964530713822392e+18
2.740277051925659, -3.746044635772705, -1.0796339275823121, 1.6964530714502428e+18
2.7470717430114746, -3.758876323699951, -1.145985518808776, 1.696453071500299e+18
2.751960277557373, -3.769935369491577, -1.2001486363144347, 1.696453071542259e+18
2.7571401596069336, -3.783663272857666, -1.265739573616671, 1.6964530715916168e+18
2.761392593383789, -3.797941207885742, -1.3319215166158564, 1.6964530716421926e+18
2.7647194862365723, -3.811657190322876, -1.3955513255179932, 1.6964530716903567e+18
2.767130136489868, -3.826169967651367, -1.461131749904669, 1.6964530717399672e+18
2.7690231800079346, -3.8440792560577393, -1.5437634349652953, 1.6964530718028877e+18
2.769225835800171, -3.8581278324127197, -1.6039596282331465, 1.6964530718493565e+18
2.7688770294189453, -3.8720285892486572, -1.6679433863011655, 1.696453071899259e+18
2.767503499984741, -3.8848798274993896, -1.7240174710886056, 1.6964530719432463e+18
2.7650580406188965, -3.8993709087371826, -1.7878485352659867, 1.6964530719932224e+18
2.762073040008545, -3.9134931564331055, -1.853395954498123, 1.6964530720441953e+18
2.757899761199951, -3.927060604095459, -1.9115498026365654, 1.6964530720913172e+18
2.7527716159820557, -3.940809965133667, -1.9736536530534938, 1.696453072140712e+18
2.747917652130127, -3.952212333679199, -2.026978416769895, 1.696453072182393e+18
2.7387807369232178, -3.9701626300811768, -2.113925439880253, 1.6964530722504259e+18
2.7306923866271973, -3.9829602241516113, -2.1775799789171337, 1.6964530723022592e+18
2.7237942218780518, -3.992793560028076, -2.2282582288825794, 1.6964530723423532e+18
2.71506929397583, -4.004286766052246, -2.292216117152542, 1.6964530723932337e+18
2.7050082683563232, -4.015359878540039, -2.3541838546635097, 1.6964530724422134e+18
2.6944568157196045, -4.0257720947265625, -2.419260829861059, 1.6964530724923512e+18
2.6835296154022217, -4.0354413986206055, -2.4840671191036017, 1.6964530725421757e+18
2.674258232116699, -4.042618274688721, -2.5347292206238596, 1.6964530725817738e+18
2.6570446491241455, -4.05402135848999, -2.620763873079007, 1.6964530726522248e+18
2.644122362136841, -4.061356067657471, -2.683219760203193, 1.6964530727022623e+18
2.6334238052368164, -4.0665602684021, -2.7333645598861853, 1.6964530727422769e+18
2.6197731494903564, -4.072530746459961, -2.797615809081058, 1.6964530727926054e+18
2.6054728031158447, -4.0774126052856445, -2.8591043696210625, 1.6964530728423265e+18
2.5914316177368164, -4.081433296203613, -2.9211588149537846, 1.6964530728918707e+18
2.576906681060791, -4.0845513343811035, -2.9835471819577353, 1.6964530729419566e+18
2.5651283264160156, -4.086418628692627, -3.0348772998960527, 1.6964530729822633e+18
2.544398069381714, -4.088379383087158, -3.12469387125458, 1.6964530730514813e+18
2.5296311378479004, -4.088575839996338, 3.096616271540507, 1.696453073101608e+18
2.5176618099212646, -4.0880045890808105, 3.0477261560599507, 1.696453073142111e+18
2.502685070037842, -4.086398124694824, 2.9878771493682375, 1.6964530731922514e+18
2.4879214763641357, -4.0839667320251465, 2.9265234161695606, 1.6964530732414572e+18
