imu_ax, imu_ay, odom_v, odom_w, kf_ax, kf_ay, kf_vx, kf_w, x, y, stamp, 
-0.08075776901132224, 0.01397347521638289, 2.420705214341697e-06, -7.208656917783556e-08, -0.04037888450566112, -4.3625083473197496e-14, 1.2103526071708485e-06, -3.604328458891778e-08, 0.0, 0.0, 7854000000, 
-0.05345490406667644, 0.008239111453361026, 4.89742932329497e-07, -9.887121964889671e-08, -0.04819016167409821, 1.162867016537474e-10, -0.001716238962637316, -6.775670765279187e-08, 8.59574556909675e-05, 0.0, 7888000000, 
-0.09733458618819688, 0.07551229163360586, 0.0015033859919038068, 0.4911364735196804, -0.07833820267942262, -0.0006265813527701401, -0.0020736911856506987, 0.3021575040227249, 0.000193170044127034, -6.482183790433252e-07, 7922000000, 
0.08911392018403287, -0.09055916974537503, 0.002448274889520755, 1.1280964096709833, 0.024895659544670157, -0.013263050617255799, -0.016325675091587194, 0.8124044208187384, -0.0006176746412161683, -1.1562340396560769e-05, 7956000000, 
-0.07310941284371385, 0.052881947416328984, 0.0277103963517741, 1.0049890786982523, -0.03491597227306449, 0.02517926739805846, 0.02704283625597929, 0.9310882615905798, 0.00026224358654244407, -1.1391324967220071e-05, 8126000000, 
-0.04536316611275884, -0.00045518274965929834, 0.03778718115199668, 1.021470674178598, -0.04142650434457585, 0.020110595059261105, 0.020383879653216672, 0.9865931020686516, 0.002808614635059767, 0.00041415354273387564, 8228000000, 
-0.06177727739194845, 0.0042421462828712495, 0.04798480739527485, 1.0066653549629156, -0.05385571664979349, 0.023447896242369367, 0.023477372444851395, 0.9987444846074122, 0.005091031426252197, 0.001004439618384512, 8330000000, 
-0.057510910687795305, 0.014898403212209473, 0.05818251183091636, 0.9987378708460591, -0.05585457278857632, 0.03157876056078277, 0.03162687437398621, 0.9984787047675185, 0.0077822459610963745, 0.0019902380090965426, 8432000000, 
-0.18957943855208842, -0.017158322970426028, 0.06818836428852804, 0.9967137105535467, -0.1384497392592452, 0.024693864506996125, 0.02477890254701938, 0.9965681272662544, 0.010703375949953289, 0.003417887620726413, 8534000000, 
-0.038058162528938067, 0.06756092056819975, 0.0774018843809172, 0.9973768737311377, -0.07558306367007718, 0.05664277420158626, 0.056805222620278005, 0.9971402555751316, 0.014169073647405191, 0.00552166107711774, 8636000000, 
-0.0591181681407284, 0.08074212341546237, 0.08750376743887976, 0.9982038531890643, -0.06492391376686107, 0.07483096523804407, 0.07498390873004754, 0.9979603158251714, 0.01941259911271358, 0.009533460394198164, 8738000000, 
-0.07089289024013042, 0.10817812700614071, 0.09754387970243097, 0.9984936871848838, -0.06812747318893352, 0.09357182840108018, 0.09367746407523354, 0.9988723469919241, 0.025552402515381326, 0.015296454971189779, 8840000000, 
-0.21247506787645382, 0.16011317172778294, 0.10769482387465806, 0.998867541987044, -0.15661750846216166, 0.12040855483727006, 0.12028988213833948, 1.000986555949852, 0.03260900588999671, 0.023365677727000867, 8908000000, 
-0.04996433429468015, 0.11979122797772901, 0.11754833014873381, 0.9991339846024266, -0.09055138078751378, 0.1156827646486523, 0.11567240240692818, 1.0000895826619705, 0.03971096446681266, 0.03344723654594061, 9010000000, 
0.04394050046755649, 0.04680915674894498, 0.12783765428343477, 0.9993975612128688, -0.007757274487140239, 0.09325415058994435, 0.09358373899949002, 0.996478144461107, 0.0450750415486294, 0.043020978605709914, 9112000000, 
-0.06904899233263673, 0.12554537293115783, 0.13792659149577574, 0.9997782339371872, -0.04506321995279037, 0.12080877579232553, 0.12098357933271292, 0.9985551465632648, 0.049307242946952864, 0.0525623558199809, 9214000000, 
