e, $\dot{e}$, $\int e$, stamp, 
0.9999999305349913, -5.416788270652373e-07, 0.06799999723317397, 7228585000000, 
0.9988722745382329, -0.011055755634215883, 0.06797443577821934, 7228619000000, 
0.9966160277309299, -0.0331755176868756, 0.06789773327689416, 7228653000000, 
0.9887202287766623, -0.06082496357290954, 0.10146309005555806, 7228721000000, 
0.969114255678385, -0.10277670434535524, 0.16741886235720538, 7228823000000, 
0.9471998362502777, -0.13568755727576673, 0.19754233380796207, 7228925000000, 
0.9251900249899719, -0.14354323754383372, 0.19322227995046715, 7229027000000, 
0.9030920299391861, -0.14414315787938423, 0.1887327686002016, 7229129000000, 
0.8883150024201584, -0.14465207950760603, 0.15394049991646128, 7229197000000, 
0.8660877582206756, -0.1450744623464849, 0.1505913714662011, 7229299000000, 
0.8437953900527847, -0.14548892930514273, 0.17667747424716607, 7229401000000, 
0.8214534534720718, -0.14586374100850938, 0.17213088891869616, 7229503000000, 
0.8065380037560639, -0.14612781423112667, 0.1400679213459188, 7229571000000, 
0.7841425494874216, -0.14630270863612466, 0.13668759371388156, 7229673000000, 
0.761732035215052, -0.14642473379415666, 0.15996405601518054, 7229775000000, 
0.739320079172036, -0.14647866116139072, 0.15539323714346664, 7229877000000, 
0.7169087397425905, -0.146481357753142, 0.1508213380808181, 7229979000000, 
0.701967221717997, -0.14648240675273141, 0.12229777563584868, 7230047000000, 
0.6795474690091147, -0.14650990112997583, 0.11891066105994978, 7230149000000, 
0.657121315341238, -0.14655524959725166, 0.13862724841264776, 7230251000000, 
0.634689595415617, -0.14659435814868527, 0.13405236982408592, 7230353000000, 
0.6122528365925609, -0.14662901551855248, 0.12947633481976026, 7230455000000, 
0.5898117156822598, -0.14665973769070986, 0.12489928204294974, 7230557000000, 
0.5748484642486461, -0.1466862681722929, 0.10069173760299643, 7230625000000, 
0.5523998981205815, -0.14671059894929753, 0.09730007108958427, 7230727000000, 
0.5299535306414261, -0.1467154693046404, 0.11268972872472446, 7230829000000, 
0.5075170990085843, -0.1466758140914942, 0.10811119588840025, 7230931000000, 
0.48508712691312106, -0.14662223440622577, 0.10353392744629293, 7231033000000, 
0.46265450060108704, -0.14660979871731142, 0.09895759340354987, 7231135000000, 
0.4476968183310415, -0.14663120822582446, 0.07907484526456414, 7231203000000, 
0.42525638638380414, -0.14665671683760018, 0.07568443663456952, 7231305000000, 
0.4028113473103982, -0.14668454581909585, 0.08675198953771657, 7231407000000, 
0.3803643551265033, -0.14670598450098316, 0.08217338203980797, 7231509000000, 
0.35792276824066743, -0.14669470284225739, 0.07759469600607467, 7231611000000, 
0.3429656823097063, -0.14665756791593967, 0.0612709923216897, 7231679000000, 
0.3205320075267234, -0.14663171137066863, 0.05788049262436883, 7231781000000, 
0.2980949893826577, -0.14663625139558364, 0.06538830218689794, 7231883000000, 
0.2756533533344427, -0.14666226860222453, 0.06081106381658002, 7231985000000, 
0.25320865633085327, -0.14668736291439363, 0.05623307593526085, 7232087000000, 
0.2382465063720371, -0.14669255536540418, 0.043469482575448866, 7232155000000, 
0.2158071549397207, -0.14667508617823746, 0.040078197999747954, 7232257000000, 
0.19337096755186525, -0.1466520876476204, 0.04402487476272636, 7232359000000, 
0.17093362105119997, -0.14664553558340107, 0.03944759856090943, 7232461000000, 
0.14849250328533817, -0.14666164792982708, 0.034870202248411426, 7232563000000, 
0.1260496664242777, -0.14667959028405972, 0.030292353771735475, 7232665000000, 
0.10360841727195551, -0.14668001965157731, 0.02571423991474685, 7232767000000, 
0.08116988547739805, -0.14666595080679626, 0.02113630190380692, 7232869000000, 
0.06741064174141681, -0.14077580849192586, 0.014290706854476986, 7232937000000, 
