e, $\dot{e}$, $\int e$, stamp, 
0.2159635946130276, 2.9968360690627734e-07, 0.014685523378336984, 7228585000000, 
0.21618792752463456, 0.0021994990528340303, 0.014690608950535242, 7228619000000, 
0.21662420361690415, 0.006476558861534749, 0.014705583117103505, 7228653000000, 
0.21831555700114258, 0.012568164552831438, 0.022138341396851165, 7228721000000, 
0.2173059852054111, 0.0049916937275365034, 0.036960592263329275, 7228823000000, 
0.19399511370004419, -0.07947857287940652, 0.04281393260164865, 7228925000000, 
0.1714662476613995, -0.14980306386931896, 0.03962817956654612, 7229027000000, 
0.1487827272990021, -0.14775289673543165, 0.03496859802891031, 7229129000000, 
0.13330426274343576, -0.1500039777638788, 0.025701350136550782, 7229197000000, 
0.10847438981768498, -0.15701820182712514, 0.02213181152540696, 7229299000000, 
0.08708577651661642, -0.15104080466280834, 0.022362781177286125, 7229401000000, 
0.06931632572972113, -0.12796752969922828, 0.018011601460353528, 7229503000000, 
0.059338177535382286, -0.10698259175948875, 0.012225282520964123, 7229571000000, 
0.046009079889918425, -0.09247163378095465, 0.009897603045451238, 7229673000000, 
0.03575450748018216, -0.07707081717385662, 0.009594920013572834, 7229775000000, 
0.027667044211784564, -0.05994129306579694, 0.007441282947568189, 7229877000000, 
0.022022626552319124, -0.044875427868833466, 0.005810204120611437, 7229979000000, 
0.01851059692309409, -0.03566164086046728, 0.003864681835607874, 7230047000000, 
0.014646041317399217, -0.029845098201086356, 0.0031268250049260376, 7230149000000, 
0.01161253508753779, -0.0225426857371121, 0.0030443037863061143, 7230251000000, 
0.009270629812698772, -0.017566704263726945, 0.0024159860227992327, 7230353000000, 
0.007590050128321035, -0.013145375683714886, 0.0019361786219419164, 7230455000000, 
0.0061903659538922184, -0.010066221760805731, 0.0015674711208540175, 7230557000000, 
0.005350824508979279, -0.008689530528752371, 0.0010841036335009103, 7230625000000, 
0.004365454291783255, -0.007335563348253048, 0.0009013765360971026, 7230727000000, 
0.0035794550003416248, -0.005788789243913905, 0.0009041098984750827, 7230829000000, 
0.0029240653100512937, -0.004710421508927979, 0.0007390902729479797, 7230931000000, 
0.0023835307981130427, -0.003908249026890792, 0.0006043194753784052, 7231033000000, 
0.001999635918916276, -0.003021011082140581, 0.0004968917778414816, 7231135000000, 
0.0017548076787310407, -0.0024546968610281686, 0.00034781854909308703, 7231203000000, 
0.0014519949714264513, -0.002189722443079877, 0.0002950315189141802, 7231305000000, 
0.0012117868001655374, -0.0017745780345277886, 0.000300464082621966, 7231407000000, 
0.0010201635543731769, -0.0014112137812198513, 0.00025050828216563123, 7231509000000, 
0.0008753913513936951, -0.0010993315319341255, 0.0002112992360034038, 7231611000000, 
0.0007836641145013701, -0.0009227550925423831, 0.0001518224111485337, 7231679000000, 
0.0006788438875311442, -0.0007921930794402396, 0.00013248096336081853, 7231781000000, 
0.0005903064507717382, -0.0006318877899661174, 0.00013959138279068915, 7231883000000, 
0.0005175983913940918, -0.0005269460658073609, 0.00012149891361939423, 7231985000000, 
0.00046410592041867815, -0.00041242003383352944, 0.00010689673185574654, 7232087000000, 
0.000430978643692459, -0.0003372006080547138, 8.00520341452963e-05, 7232155000000, 
0.00039368017396324007, -0.000284279035354731, 7.30300018242147e-05, 7232257000000, 
0.0003640118124685898, -0.000218845853672775, 8.082960284845163e-05, 7232359000000, 
0.00034418397147151225, -0.00016175229572460068, 7.492756513742726e-05, 7232461000000, 
0.0003337249010431087, -9.897683472379452e-05, 7.085060657885832e-05, 7232563000000, 
0.00033751098448142614, -2.180714702642522e-05, 6.90485502757312e-05, 7232665000000, 
0.000355871880839409, 7.237575096830169e-05, 6.984332811274817e-05, 7232767000000, 
0.00040022404688278, 0.00020494464837043753, 7.436527002984582e-05, 7232869000000, 
-0.004098986333337162, -0.021910011125119422, -0.00018943045631818182, 7232937000000, 
