x [m], y [m], $\theta$ [rad], stamp, 
3.589524444774174, 1.2666330781159016, 0.017695364689003068, 74869139000000, 
3.589524424410759, 1.2666330775791594, 0.017695365021798082, 74869173000000, 
3.5895244149293184, 1.2666330773693568, 0.01769536608506771, 74869207000000, 
3.589524415770993, 1.2666330773834031, 0.01769536716296509, 74869241000000, 
3.5933285533030905, 1.2666961021763437, 0.014289616325694011, 74869275000000, 
3.5982997313230625, 1.266745539254147, 0.004846785066747566, 74869309000000, 
3.6115590035029865, 1.2667226515576848, -0.005734777509532591, 74869377000000, 
3.6339884204834894, 1.2665725684121543, -0.006523924353789763, 74869479000000, 
3.656419814217944, 1.266407239801073, -0.006596861311711553, 74869581000000, 
3.678845521395079, 1.2662885430595068, -0.001637061774158218, 74869683000000, 
3.7012681453716967, 1.2663428038658069, 0.006834353786414912, 74869785000000, 
3.7236972079753174, 1.2665909142330372, 0.012919226025040862, 74869887000000, 
3.7386529847945913, 1.2668063922393091, 0.016076305631251404, 74869955000000, 
3.761094151594086, 1.2671818805927257, 0.017763776147536114, 74870057000000, 
3.783540877600357, 1.2675851380771275, 0.017926129212056975, 74870159000000, 
3.8059966871720006, 1.2679537839117827, 0.015242522175637116, 74870261000000, 
3.828453538536855, 1.2682581525363776, 0.01208567834957196, 74870363000000, 
3.850896006394184, 1.2685099997924902, 0.011542918386143007, 74870465000000, 
3.873324465853546, 1.2687789161791372, 0.01264505873087807, 74870567000000, 
3.89574808136905, 1.2690804759623433, 0.013737895899578526, 74870669000000, 
3.910698578784513, 1.2692915376708809, 0.014669220653790886, 74870737000000, 
3.9331230846645746, 1.269646639579641, 0.01796750212424086, 74870839000000, 
3.955534240394643, 1.2701797160630401, 0.028222013485005706, 74870941000000, 
3.9779462544574598, 1.2709154888041116, 0.03675573845088492, 74871043000000, 
4.000367051923455, 1.2717643963531293, 0.04020227596116186, 74871145000000, 
4.022787721448104, 1.2727056935868581, 0.04379190629613847, 74871247000000, 
4.037730580325215, 1.27338525276981, 0.0485617400318956, 74871315000000, 
4.060097929080101, 1.2747386740972972, 0.07115281921432115, 74871417000000, 
4.082432212204226, 1.2765497274863404, 0.09001658665059527, 74871519000000, 
4.1047531348320785, 1.2786253253901534, 0.09850940342423303, 74871621000000, 
4.127043677429374, 1.2809474666801215, 0.10912210133181079, 74871723000000, 
4.149238083301138, 1.2836572612539188, 0.14946148355501765, 74871825000000, 
4.171255105230021, 1.2875011643725762, 0.19615755970253476, 74871927000000, 
4.193099379060617, 1.292355953094024, 0.23124420813798946, 74872029000000, 
4.214834122972291, 1.2977588043261479, 0.25852836636897886, 74872131000000, 
4.236305904759406, 1.3038896010966887, 0.3191546801971482, 74872233000000, 
4.257146427885198, 1.3117763390738522, 0.3987770319429459, 74872335000000, 
4.270682494933303, 1.3179128992947549, 0.44851039533359044, 74872403000000, 
4.290754781451419, 1.3278180378557343, 0.47651468155607085, 74872505000000, 
4.3104477902826766, 1.3384404138121373, 0.5110244996330081, 74872607000000, 
4.329800329448971, 1.3496728819125656, 0.5466338882435186, 74872709000000, 
4.348451037412741, 1.3619423199788132, 0.6084320924933239, 74872811000000, 
4.366457717104859, 1.3751904317392445, 0.6533372429444185, 74872913000000, 
4.384010029849719, 1.389012411742125, 0.6880060315861722, 74873015000000, 
4.400991300260246, 1.4034550226926368, 0.7230040567886998, 74873117000000, 
4.412023033933883, 1.4134169899865052, 0.7471258391100485, 74873185000000, 
4.428114323624893, 1.4289191714159484, 0.7846797375556145, 74873287000000, 
4.443714258849397, 1.4449702762495544, 0.8151049761737527, 74873389000000, 
4.4588846096560735, 1.461440763162157, 0.8395674364147425, 74873491000000, 
4.4736297298952, 1.4782924177855439, 0.8643089813786786, 74873593000000, 
4.48798318351196, 1.4954898442927869, 0.8856537273629443, 74873695000000, 
4.5019818590884135, 1.5129810802805663, 0.9062598692667638, 74873797000000, 
4.515658450568685, 1.5307425487962405, 0.9193936528041701, 74873899000000, 
4.529169128870034, 1.5486371704243473, 0.9288879126074683, 74874001000000, 
4.542500202655013, 1.5666553999328665, 0.942150959684694, 74874103000000, 
4.551225172389758, 1.578784377091241, 0.9517513158093456, 74874171000000, 
4.564085446949465, 1.5971378609691815, 0.967563452442848, 74874273000000, 
4.576628077608774, 1.6156694690314886, 0.9844318471952956, 74874375000000, 
4.58870746564604, 1.634227057142684, 1.003012535436769, 74874477000000, 
4.60016553088386, 1.652561348486613, 1.0246275817815602, 74874579000000, 
4.610529808302151, 1.67008419864605, 1.0416053545244168, 74874681000000, 
4.620678289162896, 1.6878285412543543, 1.0581532859492104, 74874783000000, 
4.630612290591914, 1.7056043709574509, 1.0540220546473402, 74874885000000, 
4.64065754321645, 1.7229199894413496, 1.036600484205853, 74874987000000, 
4.650940503443551, 1.7400253778329655, 1.0324124469153455, 74875089000000, 
4.661066850039793, 1.7568771223749726, 1.0277012817234021, 74875191000000, 
4.667742890665331, 1.767951097853497, 1.0276157087799995, 74875259000000, 
4.677736811531701, 1.7845814074657624, 1.0328688784811482, 74875361000000, 
4.6871953991859385, 1.8007014471072018, 1.0452256027089923, 74875463000000, 
4.696275414077305, 1.8165896792460003, 1.0573661580883769, 74875565000000, 
4.704789329707401, 1.8318521789648663, 1.0669603436873478, 74875667000000, 
4.712914239241175, 1.8467411496081252, 1.0749722422758137, 74875769000000, 
4.721014550391773, 1.8618354250216338, 1.080327437250991, 74875871000000, 
4.726399919486909, 1.8719513300017812, 1.0828746393931916, 74875939000000, 
4.734391861150681, 1.8870330911416848, 1.0844344770940744, 74876041000000, 
4.742299864980886, 1.9020227025413396, 1.0861561391233971, 74876143000000, 
4.750466302967811, 1.9175503218588952, 1.0820644409942235, 74876245000000, 
4.758570795753056, 1.931867193190882, 1.03255664127249, 74876347000000, 
4.766981575260025, 1.945408802631028, 1.0074288533344817, 74876449000000, 
4.775485337972647, 1.9586952391243126, 0.9920909614343493, 74876551000000, 
4.784105789190806, 1.971745283587852, 0.9793721102816324, 74876653000000, 
4.792698255494515, 1.9844391087378288, 0.9766955510614544, 74876755000000, 
4.798340277747189, 1.9928004918489066, 0.9771628348180955, 74876823000000, 
4.806630534881987, 2.0052194010352067, 0.9848094100710609, 74876925000000, 
