x [m], y [m], $\theta$ [rad], stamp, 
1.8430719406571894, 0.33641188690739493, -0.24399747144673323, 106080000000, 
1.8430721119552678, 0.3364118380088018, -0.24399738043274624, 106114000000, 
1.84307219034286, 0.33641178279270434, -0.24399737069633062, 106148000000, 
1.8430722683171152, 0.3364117347263481, -0.24399731077537337, 106182000000, 
1.8430722456461257, 0.33641168653228537, -0.24399726650503709, 106216000000, 
1.8442260502355323, 0.3361244321631939, -0.24422803361193388, 106250000000, 
1.8544137737387443, 0.33357599819327766, -0.24566955479301697, 106352000000, 
1.8738562821070468, 0.32871351318334086, -0.23967545973576673, 106454000000, 
1.8883851782716863, 0.32534986264487703, -0.21691435208810067, 106522000000, 
1.9102978927124363, 0.3208006959522172, -0.19006112442141376, 106624000000, 
1.9323318532451699, 0.31686735932454263, -0.16256788163703137, 106726000000, 
1.954470252188423, 0.31357014092704677, -0.1332420649505411, 106828000000, 
1.976699553231091, 0.31093691805211365, -0.1030928202705845, 106930000000, 
1.9990030013673887, 0.3089521600684481, -0.07483365815859223, 107032000000, 
2.0213583155996333, 0.3075733409932049, -0.048164918735833104, 107134000000, 
2.043747850017491, 0.3067736931247431, -0.022951388724623715, 107236000000, 
2.066155821379602, 0.30652214077188294, 0.0008031449552866873, 107338000000, 
2.088563578066523, 0.30677761835930123, 0.021525174301284433, 107440000000, 
2.1109557882115406, 0.30746346639464234, 0.03999376219699249, 107542000000, 
2.1258718231574725, 0.3081402866074636, 0.051464451844849414, 107610000000, 
2.1482319469958693, 0.30946154381567653, 0.0671068282522076, 107712000000, 
2.17057604732429, 0.31111711506918166, 0.08131908116993654, 107814000000, 
2.1929012495469298, 0.31307856036893034, 0.09422431926010677, 107916000000, 
2.2152101733868923, 0.31529948068659075, 0.10466144303210252, 108018000000, 
2.2374993587756107, 0.31775134578174336, 0.11438197883688846, 108120000000, 
2.2597703623092382, 0.3204108694227738, 0.12326457292684116, 108222000000, 
2.2820233810603323, 0.3232586844469213, 0.13132805674702516, 108324000000, 
2.2968469014988253, 0.3252547885665016, 0.1371355673284605, 108392000000, 
2.319042736611386, 0.3284557480036469, 0.14880127166941887, 108494000000, 
2.341192460716373, 0.33190078941521983, 0.15995187338428035, 108596000000, 
2.3632979311073194, 0.3355870543219503, 0.1707945530153593, 108698000000, 
2.3852511516900985, 0.3395904311629905, 0.19876670403559007, 108800000000, 
2.4071610759709308, 0.34423530152258097, 0.2206743801739022, 108902000000, 
2.4289450541762836, 0.3494291816564587, 0.24611508794844353, 109004000000, 
2.450591573365768, 0.3551779883886623, 0.27267431343952775, 109106000000, 
2.4720838361417865, 0.36148812419431364, 0.2983358317049676, 109208000000, 
2.493347308715699, 0.36840694659449474, 0.34073054229457533, 109310000000, 
2.5142247493920147, 0.3763690251284647, 0.38821811392202416, 109412000000, 
2.5279115458583266, 0.38224021066755903, 0.42179731967088574, 109480000000, 
2.554690305815197, 0.3952966690930996, 0.48652209059602186, 109616000000, 
2.567740454764716, 0.4024745328891925, 0.5225576895940187, 109684000000, 
2.5866736074809, 0.41428641890773293, 0.5899068594357261, 109786000000, 
2.6048290700862915, 0.4272758344287325, 0.653121636470981, 109888000000, 
2.6221576594520464, 0.44135304612251613, 0.712905088114304, 109990000000, 
2.63865684214823, 0.4564010292916659, 0.7672293994059953, 110092000000, 
2.654206046109446, 0.4722117344274451, 0.819919487731033, 110194000000, 
2.668955932592255, 0.48882129119696777, 0.8701539438973551, 110296000000, 
2.682914855512999, 0.5061961511254899, 0.9159336268448559, 110398000000, 
2.696171463985715, 0.5242087256137861, 0.9559171356500153, 110500000000, 
2.708744683145457, 0.5427115488681044, 0.9911551918698144, 110602000000, 
2.7207056383852377, 0.5616231208715204, 1.0218110855587794, 110704000000, 
2.7321321681318818, 0.5808810229664012, 1.0480096494611584, 110806000000, 
2.73948806087561, 0.5938760737789391, 1.0638077708600209, 110874000000, 
2.750175580893953, 0.613568594234713, 1.0830177516837987, 110976000000, 
2.7605743442319968, 0.6334276805038853, 1.0949369038199712, 111078000000, 
2.7707563239104114, 0.6534030544049848, 1.1041588581166601, 111180000000, 
2.780782066628156, 0.6734650659866984, 1.1103312648600814, 111282000000, 
2.7906951063933816, 0.693588276537128, 1.115049811654675, 111384000000, 
2.8005321406496604, 0.7137523036856205, 1.1183919129675048, 111486000000, 
2.810314979957462, 0.7339436002866655, 1.1206068826990507, 111588000000, 
2.816816023901111, 0.7474143463871615, 1.121685192038001, 111656000000, 
2.826545086551589, 0.7676318415107966, 1.1227355920945217, 111758000000, 
2.8362577203135224, 0.7878590490426901, 1.1233444921516569, 111860000000, 
2.8459671568293556, 0.8080936684546394, 1.1217975503752673, 111962000000, 
2.8558463706206645, 0.8282666543862387, 1.1105116004308289, 112064000000, 
2.8659325324851572, 0.8483356462642634, 1.099232300616527, 112166000000, 
2.876239399568301, 0.8682909580027626, 1.0879690330683982, 112268000000, 
2.886775589195749, 0.8881267806892968, 1.0764354236526805, 112370000000, 
2.8975411413361094, 0.9078393461084261, 1.0652975815425059, 112472000000, 
2.9085180906320955, 0.9274344881793222, 1.0548852851007269, 112574000000, 
2.915944564161187, 0.9404358560551337, 1.0482753302696939, 112642000000, 
2.9272346492948977, 0.9598484744057075, 1.0393105198345016, 112744000000, 
2.9386888443151666, 0.9791619677690236, 1.031224189623041, 112846000000, 
2.9541873112879418, 1.0047748089611366, 1.0218622811087585, 112982000000, 
2.9620211499945177, 1.0175289308654059, 1.0177595555906909, 113050000000, 
2.973681885122847, 1.0366517551087469, 1.0439186300188321, 113152000000, 
